Hierarchical_Path,Category,Sub_Category,Sub_Sub_Category,Series Ticker,Series Title,Ticker,Title,Result,Settlement (¢),First Touch Price (¢),First Touch Time,Permanent Cross Time,Market Close Time,Prediction Correct,Trades Count
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-23JUL27-T-0.1,Will **real GDP** increase by more than -0.1% in 2023 Q2?,yes,100,90,2023-06-28T23:05:55.159435Z,2023-06-28T23:05:55.159435Z,2023-07-27T12:25:00Z,CORRECT,94
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-23OCT26-TN1.6,Will **real GDP** increase by more than -1.6% in 2023 Q3?,yes,100,99,2023-07-01T14:32:38.800879Z,2023-07-01T14:32:38.800879Z,2023-10-26T12:25:00Z,CORRECT,44
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-23OCT26-TN1.1,Will **real GDP** increase by more than -1.1% in 2023 Q3?,yes,100,96,2023-07-01T14:33:03.69108Z,2023-07-01T14:33:03.69108Z,2023-10-26T12:25:00Z,CORRECT,24
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-23OCT26-TN0.6,Will **real GDP** increase by more than -0.6% in 2023 Q3?,yes,100,93,2023-07-01T14:33:42.87675Z,2023-07-01T14:33:42.87675Z,2023-10-26T12:25:00Z,CORRECT,10
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-23OCT26-T0.4,Will **real GDP** increase by more than 0.4% in 2023 Q3?,yes,100,95,2023-07-17T19:43:37.944229Z,2023-08-02T14:32:34.715594Z,2023-10-26T12:25:00Z,CORRECT,50
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-23JUL27-T0.4,Will **real GDP** increase by more than 0.4% in 2023 Q2?,yes,100,91,2023-07-18T20:11:34.846046Z,2023-07-20T13:58:23.117671Z,2023-07-27T12:25:00Z,CORRECT,98
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-23JUL27-T0.9,Will **real GDP** increase by more than 0.9% in 2023 Q2?,yes,100,91,2023-07-23T16:57:24.90627Z,2023-07-26T19:29:51.323538Z,2023-07-27T12:25:00Z,CORRECT,147
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-23OCT26-T2.4,Will **real GDP** increase by more than 2.4% in 2023 Q3?,yes,100,99,2023-07-28T16:05:24.469128Z,2023-10-22T17:08:01.492435Z,2023-10-26T12:25:00Z,CORRECT,120
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-23OCT26-T0.9,Will **real GDP** increase by more than 0.9% in 2023 Q3?,yes,100,90,2023-08-15T18:11:02.91297Z,2023-08-15T18:11:02.91297Z,2023-10-26T12:25:00Z,CORRECT,52
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-23OCT26-T1.9,Will **real GDP** increase by more than 1.9% in 2023 Q3?,yes,100,90,2023-08-28T14:51:24.174323Z,2023-10-02T17:37:27.119998Z,2023-10-26T12:25:00Z,CORRECT,93
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-23OCT26-T3.4,Will **real GDP** increase by more than 3.4% in 2023 Q3?,yes,100,90,2023-10-16T02:01:55.282728Z,2023-10-26T03:28:16.235919Z,2023-10-26T12:25:00Z,CORRECT,114
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24JAN26-T0.9,Will **real GDP** increase by more than 0.9% in 2023 Q4?,yes,100,95,2023-10-26T15:02:41.379399Z,2024-01-09T20:24:01.181643Z,2024-01-25T15:01:13.91633Z,CORRECT,145
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24JAN26-T0.4,Will **real GDP** increase by more than 0.4% in 2023 Q4?,yes,100,90,2023-11-01T18:52:07.405628Z,2023-12-07T02:39:27.964997Z,2024-01-25T15:01:11.944186Z,CORRECT,44
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24JAN26-T-0.1,Will **real GDP** increase by more than -0.1% in 2023 Q4?,yes,100,97,2023-12-14T14:40:45.338841Z,2023-12-14T14:40:45.338841Z,2024-01-25T15:01:10.159494Z,CORRECT,25
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24JAN26-T-0.6,Will **real GDP** increase by more than -0.6% in 2023 Q4?,yes,100,99,2024-01-02T20:44:05.66779Z,2024-01-02T20:44:05.66779Z,2024-01-25T15:01:09.185729Z,CORRECT,2
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24JAN26-T1.4,Will **real GDP** increase by more than 1.4% in 2023 Q4?,yes,100,90,2024-01-17T15:50:42.738614Z,2024-01-23T19:47:51.164545Z,2024-01-25T15:01:16.415508Z,CORRECT,85
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24JAN26-T1.6,Will **real GDP** increase by more than 1.6% in 2023 Q4?,yes,100,90,2024-01-18T19:45:55.411022Z,2024-01-25T13:30:50.634158Z,2024-01-25T15:01:19.3703Z,CORRECT,53
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24APR25-T-0.6,Will **real GDP** increase by more than -0.6% in 1?,yes,100,96,2024-01-25T03:19:33.233544Z,2024-01-25T03:19:33.233544Z,2024-04-25T12:25:00Z,CORRECT,2
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24JAN26-T2.9,Will **real GDP** increase by more than 2.9% in 2023 Q4?,yes,100,98,2024-01-25T13:36:57.606632Z,2024-01-25T13:36:57.606632Z,2024-01-25T15:01:29.257175Z,CORRECT,85
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24JAN26-T1.9,Will **real GDP** increase by more than 1.9% in 2023 Q4?,yes,100,97,2024-01-25T14:00:27.986691Z,2024-01-25T14:00:27.986691Z,2024-01-25T15:01:22.086332Z,CORRECT,111
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24APR25-T0.4,Will **real GDP** increase by more than 0.4% in 1?,yes,100,91,2024-01-25T18:41:23.03957Z,2024-01-25T18:41:23.03957Z,2024-04-25T12:25:00Z,CORRECT,14
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24APR25-T-0.1,Will **real GDP** increase by more than -0.1% in 1?,yes,100,94,2024-01-26T17:42:41.885898Z,2024-01-26T17:42:41.885898Z,2024-04-25T12:25:00Z,CORRECT,3
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24APR25-T0.9,Will **real GDP** increase by more than 0.9% in 1?,yes,100,94,2024-01-27T16:38:58.322278Z,2024-03-18T03:01:43.950297Z,2024-04-25T12:25:00Z,CORRECT,14
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24APR25-T1.9,Will **real GDP** increase by more than 1.9% in 1?,no,0,90,2024-02-01T19:49:55.493421Z,2024-04-15T12:30:53.333654Z,2024-04-25T12:25:00Z,WRONG,77
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24APR25-T1.4,Will **real GDP** increase by more than 1.4% in 1?,yes,100,94,2024-02-05T01:38:17.662656Z,2024-04-04T21:18:26.528213Z,2024-04-25T12:25:00Z,CORRECT,49
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24JUL25-T0.9,Will **real GDP** increase by more than 0.9% in Q2?,yes,100,93,2024-04-27T01:32:51.756054Z,2024-07-16T21:53:33.069865Z,2024-07-25T12:25:00Z,CORRECT,39
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24JUL25-T1.4,Will **real GDP** increase by more than 1.4% in Q2?,yes,100,92,2024-06-02T21:50:50.514245Z,2024-07-19T16:28:03.859539Z,2024-07-25T12:25:00Z,CORRECT,29
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24JUL25-T1.6,Will **real GDP** increase by more than 1.6% in Q2?,yes,100,97,2024-06-28T23:12:35.783063Z,,2024-07-25T12:25:00Z,CORRECT,111
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24OCT30-T1.9,Will **real GDP** increase by more than 1.9% in Q3?,yes,100,90,2024-07-25T12:37:33.888423Z,,2024-10-30T12:25:00Z,CORRECT,58
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24OCT30-T0.9,Will **real GDP** increase by more than 0.9% in Q3?,yes,100,92,2024-08-15T13:08:52.712083Z,2024-09-19T18:38:19.240676Z,2024-10-30T12:25:00Z,CORRECT,30
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24OCT30-T1.4,Will **real GDP** increase by more than 1.4% in Q3?,yes,100,90,2024-10-08T03:57:47.634128Z,,2024-10-30T12:25:00Z,CORRECT,78
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24OCT30-T2.8,Will **real GDP** increase by more than 2.8% in Q3?,no,0,98,2024-10-23T21:10:17.228602Z,,2024-10-30T12:25:00Z,WRONG,225
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24OCT30-T2.9,Will **real GDP** increase by more than 2.9% in Q3?,no,0,97,2024-10-28T14:58:00.492954Z,,2024-10-30T12:25:00Z,WRONG,70
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,GDP-24OCT30-T2.4,Will **real GDP** increase by more than 2.4% in Q3?,yes,100,92,2024-10-29T14:21:32.28169Z,,2024-10-30T12:25:00Z,CORRECT,68
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25JAN31-T2.5,Will **real GDP** increase by more than 2.5% in Q4 2024?,no,0,90,2024-12-20T18:02:30.442474Z,,2025-01-30T13:32:57.145189Z,WRONG,589
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25JAN31-T2.0,Will **real GDP** increase by more than 2.0% in Q4 2024?,yes,100,90,2024-12-20T19:33:51.85375Z,2025-01-30T13:30:49.44903Z,2025-01-30T13:33:08.125274Z,CORRECT,415
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25APR30-T-3.0,Will **real GDP** increase by more than -3.0% in Q1 2025?,yes,100,96,2025-03-04T05:57:15.219709Z,2025-03-04T05:57:15.219709Z,2025-04-30T12:25:00Z,CORRECT,881
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25APR30-T-1.5,Will **real GDP** increase by more than -1.5% in Q1 2025?,yes,100,90,2025-04-11T21:47:37.593444Z,,2025-04-30T12:25:00Z,CORRECT,1000
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25JUL30-T-2.0,Will **real GDP** increase by more than -2.0% in Q2 2025?,yes,100,99,2025-04-30T14:44:18.481663Z,2025-05-04T13:12:07.494515Z,2025-07-30T12:25:00Z,CORRECT,513
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25JUL30-T-1.5,Will **real GDP** increase by more than -1.5% in Q2 2025?,yes,100,98,2025-04-30T14:46:21.050645Z,2025-05-08T15:25:54.037194Z,2025-07-30T12:25:00Z,CORRECT,325
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25JUL30-T-1.0,Will **real GDP** increase by more than -1.0% in Q2 2025?,yes,100,95,2025-04-30T14:46:41.880066Z,2025-05-30T13:00:37.110509Z,2025-07-30T12:25:00Z,CORRECT,478
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25JUL30-T-0.5,Will **real GDP** increase by more than -0.5% in Q2 2025?,yes,100,93,2025-05-30T13:02:12.36191Z,2025-05-30T16:27:37.836795Z,2025-07-30T12:25:00Z,CORRECT,635
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25JUL30-T0.0,Will **real GDP** increase by more than 0.0% in Q2 2025?,yes,100,90,2025-06-02T16:07:46.090629Z,2025-06-02T16:07:46.090629Z,2025-07-30T12:25:00Z,CORRECT,1000
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25JUL30-T0.5,Will **real GDP** increase by more than 0.5% in Q2 2025?,yes,100,91,2025-06-04T02:23:03.594267Z,2025-06-17T14:37:59.386537Z,2025-07-30T12:25:00Z,CORRECT,944
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25JUL30-T1.0,Will **real GDP** increase by more than 1.0% in Q2 2025?,yes,100,92,2025-06-05T16:25:08.33356Z,2025-07-15T22:21:07.04676Z,2025-07-30T12:25:00Z,CORRECT,1000
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25JUL30-T1.5,Will **real GDP** increase by more than 1.5% in Q2 2025?,yes,100,98,2025-06-12T04:02:37.548449Z,2025-07-29T14:30:20.639891Z,2025-07-30T12:25:00Z,CORRECT,1000
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25JUL30-T2.0,Will **real GDP** increase by more than 2.0% in Q2 2025?,yes,100,91,2025-07-29T15:32:28.700065Z,2025-07-30T00:22:46.291563Z,2025-07-30T12:25:00Z,CORRECT,1000
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25OCT30-T0.5,Will **real GDP** increase by more than 0.5% in Q3 2025?,yes,100,90,2025-07-30T12:32:06.798034Z,2025-08-29T13:59:23.377744Z,2025-10-30T12:29:00Z,CORRECT,490
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25OCT30-T0.0,Will **real GDP** increase by more than 0.0% in Q3 2025?,yes,100,90,2025-07-30T15:03:51.650431Z,2025-08-06T19:38:03.627417Z,2025-10-30T12:29:00Z,CORRECT,661
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25OCT30-T1.0,Will **real GDP** increase by more than 1.0% in Q3 2025?,yes,100,90,2025-08-01T20:09:28.996617Z,2025-09-17T04:40:17.273119Z,2025-10-30T12:29:00Z,CORRECT,975
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25OCT30-T1.5,Will **real GDP** increase by more than 1.5% in Q3 2025?,yes,100,90,2025-09-18T21:27:03.214899Z,2025-10-08T04:14:19.329072Z,2025-10-30T12:29:00Z,CORRECT,1000
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25OCT30-T2.0,Will **real GDP** increase by more than 2.0% in Q3 2025?,yes,100,94,2025-09-25T12:33:15.904233Z,2025-10-23T19:07:25.539026Z,2025-10-30T12:29:00Z,CORRECT,1000
Economics > GDP,Economics,GDP,,KXGDP,US GDP growth,KXGDP-25OCT30-T2.5,Will **real GDP** increase by more than 2.5% in Q3 2025?,yes,100,90,2025-09-30T21:07:16.865876Z,2025-10-29T20:10:32.553224Z,2025-10-30T12:29:00Z,CORRECT,1000
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23AUG04-T4501.89,"Will the S&P 500 be above 4501.89 at the end of Aug 4, 2023?",no,0,90,2023-08-04T15:03:00.177883Z,,2023-08-04T20:00:00Z,WRONG,67
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23AUG07-T4478.03,"Will the S&P 500 be above 4478.03 at the end of Aug 7, 2023?",yes,100,90,2023-08-07T14:33:47.199243Z,2023-08-07T16:21:16.144193Z,2023-08-07T20:00:00Z,CORRECT,14
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100-23AUG07-T15274.92,"Will the Nasdaq-100 be above 15274.92 at the end of Aug 7, 2023?",yes,100,94,2023-08-07T17:53:40.466473Z,2023-08-07T17:53:40.466473Z,2023-08-07T20:00:00Z,CORRECT,1
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23AUG10-T4467.71,"Will the S&P 500 be above 4467.71 at the end of Aug 10, 2023?",yes,100,94,2023-08-10T14:28:55.824425Z,,2023-08-10T20:00:00Z,CORRECT,49
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23AUG25-T4376.31,"Will the S&P 500 be above 4376.31 at the end of Aug 25, 2023?",yes,100,92,2023-08-25T18:19:16.55325Z,2023-08-25T18:19:16.55325Z,2023-08-25T20:00:00Z,CORRECT,73
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23AUG25-T14816.44,"Will the Nasdaq-100 be above 14816.44 at the end of Aug 25, 2023?",yes,100,90,2023-08-25T18:23:38.415741Z,2023-08-25T18:23:38.415741Z,2023-08-25T20:00:00Z,CORRECT,8
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23AUG28-T14941.83,"Will the Nasdaq-100 be above 14941.83 at the end of Aug 28, 2023?",yes,100,90,2023-08-28T17:01:20.618103Z,2023-08-28T19:04:16.777657Z,2023-08-28T20:00:00Z,CORRECT,48
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23AUG28-T4405.71,"Will the S&P 500 be above 4405.71 at the end of Aug 28, 2023?",yes,100,94,2023-08-28T17:25:18.767303Z,2023-08-28T17:25:18.767303Z,2023-08-28T20:00:00Z,CORRECT,19
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23AUG29-T15052.46,"Will the Nasdaq-100 be above 15052.46 at the end of Aug 29, 2023?",yes,100,90,2023-08-29T14:12:50.869633Z,2023-08-29T14:12:50.869633Z,2023-08-29T20:00:00Z,CORRECT,10
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23AUG29-T4433.31,"Will the S&P 500 be above 4433.31 at the end of Aug 29, 2023?",yes,100,90,2023-08-29T14:16:21.146626Z,2023-08-29T14:56:48.369835Z,2023-08-29T20:00:00Z,CORRECT,43
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23AUG30-T15376.55,"Will the Nasdaq-100 be above 15376.55 at the end of Aug 30, 2023?",yes,100,90,2023-08-30T16:15:48.20837Z,2023-08-30T16:15:48.20837Z,2023-08-30T20:00:00Z,CORRECT,2
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23AUG30-T4497.63,"Will the S&P 500 be above 4497.63 at the end of Aug 30, 2023?",yes,100,91,2023-08-30T16:16:15.933395Z,2023-08-30T19:21:50.13438Z,2023-08-30T20:00:00Z,CORRECT,122
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23AUG31-T15462.43,"Will the Nasdaq-100 be above 15462.43 at the end of Aug 31, 2023?",yes,100,95,2023-08-31T18:44:07.587602Z,2023-08-31T18:44:07.587602Z,2023-08-31T20:00:00Z,CORRECT,8
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23SEP01-T4507.66,"Will the S&P 500 be above 4507.66 at the end of Sep 1, 2023?",yes,100,90,2023-09-01T19:41:35.462413Z,2023-09-01T19:54:01.653247Z,2023-09-01T20:00:00Z,CORRECT,56
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23SEP08-T15258.52,"Will the Nasdaq-100 be above 15258.52 at the end of Sep 8, 2023?",yes,100,90,2023-09-08T15:53:14.205129Z,,2023-09-08T20:00:00Z,CORRECT,43
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23SEP08-T4451.20,"Will the S&P 500 be above 4451.20 at the end of Sep 8, 2023?",yes,100,91,2023-09-08T18:04:45.83823Z,,2023-09-08T20:00:00Z,CORRECT,47
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23SEP11-T4457.49,"Will the S&P 500 be above 4457.49 at the end of Sep 11, 2023?",yes,100,99,2023-09-11T17:01:51.551878Z,2023-09-11T17:01:51.551878Z,2023-09-11T20:00:00Z,CORRECT,1
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23SEP13-T15289.74,"Will the Nasdaq-100 be above 15289.74 at the end of Sep 13, 2023?",yes,100,91,2023-09-13T16:19:16.446167Z,2023-09-13T16:19:16.446167Z,2023-09-13T20:00:00Z,CORRECT,11
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23SEP13-T4461.90,"Will the S&P 500 be above 4461.90 at the end of Sep 13, 2023?",yes,100,90,2023-09-13T17:31:52.439578Z,2023-09-13T19:57:51.501773Z,2023-09-13T20:00:00Z,CORRECT,94
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23SEP14-T4467.44,"Will the S&P 500 be above 4467.44 at the end of Sep 14, 2023?",yes,100,91,2023-09-14T14:37:05.172278Z,2023-09-14T14:37:05.172278Z,2023-09-14T20:00:00Z,CORRECT,2
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23SEP14-T15348.52,"Will the Nasdaq-100 be above 15348.52 at the end of Sep 14, 2023?",yes,100,93,2023-09-14T15:47:50.301427Z,2023-09-14T15:47:50.301427Z,2023-09-14T20:00:00Z,CORRECT,14
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23SEP25-T14701.10,"Will the Nasdaq-100 be above 14701.10 at the end of Sep 25, 2023?",yes,100,92,2023-09-25T19:40:39.741515Z,2023-09-25T19:40:39.741515Z,2023-09-25T20:00:00Z,CORRECT,10
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23SEP28-T4271.83,"Will the S&P 500 be above 4271.83 at the end of Sep 28, 2023?",yes,100,92,2023-09-28T15:45:01.922544Z,2023-09-28T15:45:01.922544Z,2023-09-28T20:00:00Z,CORRECT,116
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23SEP28-T14580.16,"Will the Nasdaq-100 be above 14580.16 at the end of Sep 28, 2023?",yes,100,95,2023-09-28T15:53:27.244577Z,2023-09-28T15:53:27.244577Z,2023-09-28T20:00:00Z,CORRECT,14
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23SEP29-T14702.77,"Will the Nasdaq-100 be above 14702.77 at the end of Sep 29, 2023?",yes,100,94,2023-09-29T13:59:07.510016Z,,2023-09-29T20:00:00Z,CORRECT,12
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23OCT02-T14715.24,"Will the Nasdaq-100 be above 14715.24 at the end of Oct 2, 2023?",yes,100,90,2023-10-02T15:41:16.492244Z,2023-10-02T19:32:55.364188Z,2023-10-02T20:00:00Z,CORRECT,20
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23OCT06-T14723.22,"Will the Nasdaq-100 be above 14723.22 at the end of Oct 6, 2023?",yes,100,94,2023-10-06T15:43:10.754163Z,2023-10-06T15:43:10.754163Z,2023-10-06T20:00:00Z,CORRECT,3
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23OCT06-T4258.19,"Will the S&P 500 be above 4258.19 at the end of Oct 6, 2023?",yes,100,97,2023-10-06T16:31:01.669087Z,2023-10-06T16:31:01.669087Z,2023-10-06T20:00:00Z,CORRECT,8
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23OCT10-T4335.66,"Will the S&P 500 be above 4335.66 at the end of Oct 10, 2023?",yes,100,90,2023-10-10T17:09:46.58682Z,2023-10-10T17:09:46.58682Z,2023-10-10T20:00:00Z,CORRECT,13
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23OCT11-T15131.52,"Will the Nasdaq-100 be above 15131.52 at the end of Oct 11, 2023?",yes,100,93,2023-10-11T19:02:07.086714Z,2023-10-11T19:02:07.086714Z,2023-10-11T20:00:00Z,CORRECT,15
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23OCT11-T4358.24,"Will the S&P 500 be above 4358.24 at the end of Oct 11, 2023?",yes,100,97,2023-10-11T19:46:15.111732Z,2023-10-11T19:46:15.111732Z,2023-10-11T20:00:00Z,CORRECT,85
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23OCT16-T14995.12,"Will the Nasdaq-100 be above 14995.12 at the end of Oct 16, 2023?",yes,100,98,2023-10-16T14:54:35.221442Z,2023-10-16T14:54:35.221442Z,2023-10-16T20:00:00Z,CORRECT,14
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23OCT23-T14560.88,"Will the Nasdaq-100 be above 14560.88 at the end of Oct 23, 2023?",yes,100,97,2023-10-23T19:37:05.025195Z,2023-10-23T19:37:05.025195Z,2023-10-23T20:00:00Z,CORRECT,14
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23NOV02-T4237.86,"Will the S&P 500 be above 4237.86 at the end of Nov 2, 2023?",yes,100,90,2023-11-02T12:42:58.293319Z,2023-11-02T12:42:58.293319Z,2023-11-02T20:00:00Z,CORRECT,2
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23NOV02-T14664.90,"Will the Nasdaq-100 be above 14664.90 at the end of Nov 2, 2023?",yes,100,93,2023-11-02T13:03:08.6115Z,2023-11-02T13:03:08.6115Z,2023-11-02T20:00:00Z,CORRECT,4
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23NOV03-T4317.78,"Will the S&P 500 be above 4317.78 at the end of Nov 3, 2023?",yes,100,94,2023-11-03T14:04:16.726225Z,2023-11-03T14:04:16.726225Z,2023-11-03T20:00:00Z,CORRECT,4
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23NOV03-T14919.54,"Will the Nasdaq-100 be above 14919.54 at the end of Nov 3, 2023?",yes,100,91,2023-11-03T15:16:50.606518Z,2023-11-03T15:16:50.606518Z,2023-11-03T20:00:00Z,CORRECT,32
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23NOV10-T4347.35,"Will the S&P 500 be above 4347.35 at the end of Nov 10, 2023?",yes,100,90,2023-11-10T16:29:19.435989Z,2023-11-10T16:29:19.435989Z,2023-11-10T21:00:00Z,CORRECT,17
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23NOV14-T4411.55,"Will the S&P 500 be above 4411.55 at the end of Nov 14, 2023?",yes,100,99,2023-11-14T16:55:05.088028Z,2023-11-14T16:55:05.088028Z,2023-11-14T21:00:00Z,CORRECT,11
Financials > Stock Indices,Financials,Stock Indices,,KXINXZ,S&P 500 up,INXZ-23NOV15-T4495.70,"Will the S&P 500 be above 4495.70 at the end of Nov 15, 2023?",yes,100,92,2023-11-15T20:26:43.222376Z,2023-11-15T20:26:43.222376Z,2023-11-15T21:00:00Z,CORRECT,30
Financials > Stock Indices,Financials,Stock Indices,,KXNASDAQ100Z,Nasdaq up,NASDAQ100Z-23NOV20-T15837.99,"Will the Nasdaq-100 be above 15837.99 at the end of Nov 20, 2023?",yes,100,99,2023-11-19T15:40:22.921705Z,2023-11-20T16:32:26.543402Z,2023-11-20T21:00:00Z,CORRECT,22
