ticker,title,category,series_ticker,result,hit_90_percent,data_method,crossing_timestamp,crossing_price,volume,signal_timing
KXMVESPORTSMULTIGAMEEXTENDED-S20269F5CE17E519-EEC024A883D,"yes Kevin Durant: 2+,yes Cooper Flagg: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269F5CE17E519-B7104BEA997,"yes Kawhi Leonard: 1+,yes Cooper Flagg: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269F5CE17E519-AF583B29E07,"yes Kevin Durant: 1+,yes Cooper Flagg: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269AC1F812EEB-E53A9121A5E,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Josh Hart: 10+,yes Karl-Anthony Towns: 15+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269AC1F812EEB-D70F651CF5B,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Amen Thompson: 10+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269AC1F812EEB-CABEA02A4DC,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Amen Thompson: 10+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269AC1F812EEB-C86B0EFA7A9,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Josh Hart: 10+,yes Mikal Bridges: 10+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269AC1F812EEB-C7A4E82E49B,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269AC1F812EEB-C2211B1C762,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Jalen Brunson: 20+,yes Josh Hart: 10+,yes Amen Thompson: 10+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269AC1F812EEB-7DF93F001FF,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Alperen Sengun: 15+,yes Amen Thompson: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269AC1F812EEB-7C27CCB34C6,"yes Cooper Flagg: 15+,yes Pascal Siakam: 25+,yes Jalen Brunson: 30+,yes Mikal Bridges: 15+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269AC1F812EEB-787B132FB7D,"yes Cooper Flagg: 15+,yes Jalen Brunson: 25+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 15+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269AC1F812EEB-7698345DEF4,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Josh Hart: 10+,yes Mikal Bridges: 10+,yes Amen Thompson: 10+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269AC1F812EEB-67DD01CD9C7,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,34,
KXMVESPORTSMULTIGAMEEXTENDED-S20269AC1F812EEB-3FB33B8C574,"yes Cooper Flagg: 15+,yes Jalen Brunson: 25+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269AC1F812EEB-2E3A1ECCB05,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Jalen Brunson: 20+,yes Mikal Bridges: 10+,yes Amen Thompson: 10+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269A6D970F014-E91F95A83EC,"yes Alperen Sengun: 4+,yes Cooper Flagg: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20269A6D970F014-C83C5E9369A,"yes Alperen Sengun: 2+,yes Cooper Flagg: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026970A60B9E63-E64F27BE005,"yes Devin Booker: 1+,yes Cooper Flagg: 15+,yes Kawhi Leonard: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026962C62F635D-9E4266407A0,"yes Devin Booker: 1+,yes Jalen Brunson: 4+,yes Alperen Sengun: 2+,yes Cooper Flagg: 15+,yes Mikal Bridges: 10+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,4,
KXMVESPORTSMULTIGAMEEXTENDED-S20268ED72E0A2CA-F46DFD24ED3,"yes Devin Booker: 2+,yes Alperen Sengun: 2+,yes Cooper Flagg: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20268DEE74A522F-620FF66584C,"yes Jalen Brunson: 4+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Kevin Durant: 20+,yes Karl-Anthony Towns: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,148,
KXMVESPORTSMULTIGAMEEXTENDED-S20268C3900ACF9B-EEDD904977B,"yes Cooper Flagg: 15+,yes Mikal Bridges: 10+,yes Over 217.5 points scored",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20268C3900ACF9B-5E6D3E75F6F,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Over 208.5 points scored",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202685E75EA3ADD-462F311FBF0,"yes Devin Booker: 1+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202685E75EA3ADD-293BB763999,"yes Devin Booker: 1+,yes Cooper Flagg: 15+,yes Pascal Siakam: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202683A7BE9F987-E6624F080CE,"yes Cooper Flagg: 15+,yes Amen Thompson: 10+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202683A7BE9F987-51DAC4BAF2A,"yes Cooper Flagg: 15+,yes Alperen Sengun: 15+,yes Amen Thompson: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202683A7BE9F987-291D9FA1ACD,"yes Cooper Flagg: 15+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,2,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A4A328BB92-F96FCBEAB24,"yes Cooper Flagg: 15+,yes Mikal Bridges: 10+,yes Amen Thompson: 10+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A4A328BB92-C4B18B8A065,"yes Cooper Flagg: 15+,yes Josh Hart: 10+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A4A328BB92-C13CD4AD8F8,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A4A328BB92-9F8424CBCBA,"yes Cooper Flagg: 15+,yes Jalen Brunson: 25+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A4A328BB92-9584F66CC77,"yes Cooper Flagg: 15+,yes Mikal Bridges: 10+,yes Alperen Sengun: 15+,yes Amen Thompson: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,14,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A4A328BB92-91B5205F4B2,"yes Cooper Flagg: 15+,yes Mikal Bridges: 15+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A4A328BB92-885BE5C4265,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Alperen Sengun: 15+,yes Amen Thompson: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A4A328BB92-7E77EAD1A71,"yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+,yes Alperen Sengun: 15+,yes Amen Thompson: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A4A328BB92-617D3696FAA,"yes Cooper Flagg: 15+,yes Josh Hart: 10+,yes Alperen Sengun: 15+,yes Amen Thompson: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,12,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A4A328BB92-563588DEF18,"yes Cooper Flagg: 15+,yes Mikal Bridges: 10+,yes Alperen Sengun: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A4A328BB92-3EFB4D568E7,"yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+,yes Amen Thompson: 10+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A4A328BB92-0F65C77C596,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Amen Thompson: 10+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267A4A328BB92-00EB4D0283F,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Amen Thompson: 10+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202679E24C72801-A1633F4FC0C,"yes Jalen Brunson: 4+,yes Cooper Flagg: 15+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202679E24C72801-06CDAE63379,"yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-F756AF3297E,"yes Cooper Flagg: 15+,yes Jalen Brunson: 25+,yes Mikal Bridges: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-F140F8B2473,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Mikal Bridges: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-CC7BB355172,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Josh Hart: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-C8D6FC73063,"yes Cooper Flagg: 15+,yes Josh Hart: 10+,yes Karl-Anthony Towns: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-BF07D9B3D79,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Jalen Brunson: 25+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-B75D96D13FE,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Jalen Brunson: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,20,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-AE89FB345B4,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Mikal Bridges: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-A0BCDBD7B7A,"yes Cooper Flagg: 15+,yes Pascal Siakam: 25+,yes Mikal Bridges: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-97864CA74D5,"yes Cooper Flagg: 15+,yes Jalen Brunson: 25+,yes Karl-Anthony Towns: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-92FFC220C22,"yes Cooper Flagg: 15+,yes Jalen Brunson: 25+,yes Josh Hart: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-89A50E7AE67,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Karl-Anthony Towns: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-87644993FA2,"yes Cooper Flagg: 15+,yes Jalen Brunson: 30+,yes Mikal Bridges: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-71AC99A460D,"yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-623412DBB03,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Mikal Bridges: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-61DA8C1B42E,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-4A276C02384,"yes Cooper Flagg: 15+,yes Josh Hart: 10+,yes Mikal Bridges: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026785830DE03D-40869C045A6,"yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267725D477E21-D0E904D7356,"yes Alperen Sengun: 2+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267725D477E21-82289BA9390,"yes Alperen Sengun: 4+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026770146F7C79-781FFEB840F,"yes Jalen Brunson: 1+,yes Jalen Brunson: 2+,yes Cooper Flagg: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026770146F7C79-4174FE90DAE,"yes Mikal Bridges: 1+,yes Jalen Brunson: 4+,yes Cooper Flagg: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026770146F7C79-1882CA0769E,"yes Pascal Siakam: 1+,yes Jalen Brunson: 4+,yes Cooper Flagg: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026770146F7C79-0B94DC1B1FF,"yes Jalen Brunson: 2+,yes Jalen Brunson: 6+,yes Cooper Flagg: 15+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202676825873197-2F9C73D94CE,"yes Alperen Sengun: 4+,yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+,yes Mikal Bridges: 15+,yes Kevin Durant: 20+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,20,
KXMVESPORTSMULTIGAMEEXTENDED-S202675E55416FAA-737775EDA32,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Karl-Anthony Towns: 15+,yes Josh Hart: 6+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267519A021DFB-DA186FD952D,"yes Devin Booker: 2+,yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+,yes Karl-Anthony Towns: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20267260507FD96-7D70E14A594,"yes Cooper Flagg: 15+,yes Alperen Sengun: 6+,yes Kevin Durant: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026710925C4F02-FC7C9CF54AF,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Kevin Durant: 20+,yes Kawhi Leonard: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026710925C4F02-EC8FC736E2E,"yes Cooper Flagg: 15+,yes Mikal Bridges: 10+,yes Kevin Durant: 20+,yes Bennedict Mathurin: 4+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,65,
KXMVESPORTSMULTIGAMEEXTENDED-S2026710925C4F02-D8F26A4265D,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Alperen Sengun: 15+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026710925C4F02-A178717D907,"yes Cooper Flagg: 15+,yes Pascal Siakam: 20+,yes Amen Thompson: 10+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026710925C4F02-9309ED941E4,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Amen Thompson: 10+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026710925C4F02-83D8100B42E,"yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+,yes Alperen Sengun: 15+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,31,
KXMVESPORTSMULTIGAMEEXTENDED-S2026710925C4F02-13DC36C4BC7,"yes Cooper Flagg: 15+,yes Karl-Anthony Towns: 15+,yes Kevin Durant: 20+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S2026710925C4F02-0D9795AAAE8,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Kevin Durant: 20+,yes Alperen Sengun: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20266F4B878DEC7-82EB3622FEC,"yes Jalen Brunson: 4+,yes Alperen Sengun: 2+,yes Cooper Flagg: 15+,yes Kevin Durant: 20+,yes Kevin Durant: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,5,
KXMVESPORTSMULTIGAMEEXTENDED-S20266E773819297-DDE87119B2A,"yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20266E773819297-8F82473E377,"yes Jalen Brunson: 4+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20266E773819297-5BD65E98EC5,"yes Jalen Brunson: 2+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Jalen Brunson: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20266E773819297-597016DEAC8,"yes Jalen Brunson: 4+,yes Cooper Flagg: 15+,yes Jalen Brunson: 30+,yes Josh Hart: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20266E773819297-519CEED1740,"yes Josh Hart: 4+,yes Cooper Flagg: 15+,yes Mikal Bridges: 10+,yes Josh Hart: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20266E773819297-4D26ED80942,"yes Jalen Brunson: 4+,yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Karl-Anthony Towns: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20266E773819297-1B8F9CA20DD,"yes Josh Hart: 2+,yes Cooper Flagg: 15+,yes Mikal Bridges: 10+,yes Karl-Anthony Towns: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S20266C937C4CA6A-8BF8EABF3F1,"yes Cooper Flagg: 15+,yes BYU",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202665941F18781-FDBF0367882,"yes Cooper Flagg: 15+,yes Mikal Bridges: 10+,yes Amen Thompson: 10+,yes Karl-Anthony Towns: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202665941F18781-D5AF630B0CB,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Alperen Sengun: 15+,yes Karl-Anthony Towns: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202665941F18781-D37EF258754,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Amen Thompson: 10+,yes Karl-Anthony Towns: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202665941F18781-CE0CF023D61,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Kevin Durant: 20+,yes Josh Hart: 6+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202665941F18781-CBADA865F21,"yes Cooper Flagg: 15+,yes Jalen Brunson: 25+,yes Kevin Durant: 20+,yes Jalen Brunson: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202665941F18781-9E45FA56EA9,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Kevin Durant: 20+,yes Jalen Brunson: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202665941F18781-9765DABA800,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Amen Thompson: 10+,yes Karl-Anthony Towns: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202665941F18781-93F0C09C75B,"yes Cooper Flagg: 15+,yes Josh Hart: 10+,yes Amen Thompson: 10+,yes Mikal Bridges: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202665941F18781-8E5B356993D,"yes Cooper Flagg: 15+,yes Mikal Bridges: 10+,yes Amen Thompson: 10+,yes Mikal Bridges: 2+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202665941F18781-8669FEE60B3,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Kevin Durant: 20+,yes Karl-Anthony Towns: 8+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
KXMVESPORTSMULTIGAMEEXTENDED-S202665941F18781-6C500B74896,"yes Cooper Flagg: 15+,yes Jalen Brunson: 20+,yes Alperen Sengun: 15+,yes Karl-Anthony Towns: 10+",Sports,KXMVESPORTSMULTIGAMEEXTENDED,yes,False,,,,0,
