Category,Series Ticker,Series Title,Ticker,Title,Result,Settlement (¢),Crossed 90%,First Touch Time,First Touch Price (¢),Permanent Cross Time,Permanent Cross Price (¢),Market Close Time,Betting Window (min),Betting Window (sec),Prediction Correct,Trades Count
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20MUNRUU-RUU,Will Casper Ruud win the Munar vs Ruud : Round Of 64 match?,yes,100,YES,2026-01-22T12:10:37.350441Z,91,,,2026-01-22T13:10:55.903846Z,60.3,3618,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN21DUCSIN-SIN,Will Jannik Sinner win the Duckworth vs Sinner : Round Of 64 match?,yes,100,YES,2026-01-22T06:12:09.849519Z,99,,,2026-01-22T10:11:26.422532Z,239.3,14356,CORRECT,1088
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN21KOPFRI-FRI,Will Taylor Fritz win the Kopriva vs Fritz : Round Of 64 match?,yes,100,YES,2026-01-22T06:06:26.135627Z,91,,,2026-01-22T10:06:02.607841Z,239.6,14376,CORRECT,529
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN21SPIYIB-SPI,Will Eliot Spizzirri win the Spizzirri vs Wu : Round Of 64 match?,yes,100,YES,2026-01-22T07:31:54.714873Z,91,,,2026-01-22T07:51:46.387793Z,19.9,1191,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20VANSHA-VAN,Will Botic Van de Zandschulp win the Van de Zandschulp vs Shang : Round Of 64 match?,yes,100,YES,2026-01-22T04:53:23.18316Z,90,,,2026-01-22T05:51:46.745904Z,58.4,3503,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20MAEDJO-DJO,Will Novak Djokovic win the Maestrelli vs Djokovic : Round Of 64 match?,yes,100,YES,2026-01-22T01:07:37.926449Z,97,,,2026-01-22T05:06:14.272371Z,238.6,14316,CORRECT,1991
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN21HURQUI-QUI,Will Ethan Quinn win the Hurkacz vs Quinn : Round Of 64 match?,yes,100,YES,2026-01-22T04:05:09.249035Z,90,,,2026-01-22T04:26:15.509341Z,21.1,1266,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20MUSSON-MUS,Will Lorenzo Musetti win the Musetti vs Sonego : Round Of 64 match?,yes,100,YES,2026-01-22T01:52:45.660812Z,90,,,2026-01-22T03:41:25.870336Z,108.7,6520,CORRECT,1656
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN21SHESWE-SHE,Will Ben Shelton win the Shelton vs Sweeny : Round Of 64 match?,yes,100,YES,2026-01-21T23:42:26.949657Z,92,,,2026-01-22T03:41:25.606533Z,239.0,14338,CORRECT,695
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20BAEDAR-DAR,Will Luciano Darderi win the Baez vs Darderi : Round Of 64 match?,yes,100,YES,2026-01-22T02:30:15.233792Z,91,,,2026-01-22T02:52:00.925167Z,21.8,1305,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20HIJVAC-VAC,Will Valentin Vacherot win the Hijikata vs Vacherot : Round Of 64 match?,yes,100,YES,2026-01-22T00:38:43.451638Z,90,,,2026-01-22T02:51:37.525014Z,132.9,7974,CORRECT,1555
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN21MENJOD-MEN,Will Jakub Mensik win the Mensik vs Jodar : Round Of 64 match?,yes,100,YES,2026-01-22T01:19:09.835177Z,91,,,2026-01-22T02:22:28.093766Z,63.3,3798,CORRECT,1502
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN21KHABAS-KHA,Will Karen Khachanov win the Khachanov vs Basavareddy : Round Of 64 match?,yes,100,YES,2026-01-22T00:32:42.908205Z,90,,,2026-01-22T02:22:07.819865Z,109.4,6564,CORRECT,1665
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20TIACOM-TIA,Will Frances Tiafoe win the Tiafoe vs Comesana : Round Of 64 match?,yes,100,YES,2026-01-21T12:35:22.52011Z,93,,,2026-01-21T13:11:55.084014Z,36.5,2192,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20ZVEMUL-ZVE,Will Alexander Zverev win the Zverev vs Muller : Round Of 64 match?,yes,100,YES,2026-01-21T07:56:17.168113Z,94,,,2026-01-21T11:51:24.510586Z,235.1,14107,CORRECT,1611
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20MEDDE-DE,Will Alex de Minaur win the Medjedovic vs de Minaur : Round Of 64 match?,yes,100,YES,2026-01-21T09:54:01.146461Z,90,,,2026-01-21T11:46:37.356074Z,112.6,6756,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20NAVNOR-NOR,Will Cameron Norrie win the Nava vs Norrie : Round Of 64 match?,yes,100,YES,2026-01-21T09:13:04.686708Z,90,,,2026-01-21T11:11:58.676416Z,118.9,7133,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20BUBFUC-BUB,Will Alexander Bublik win the Bublik vs Fucsovics : Round Of 64 match?,yes,100,YES,2026-01-21T07:42:45.227141Z,90,,,2026-01-21T09:16:52.49977Z,94.1,5647,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20THOBOR-BOR,Will Nuno Borges win the Thompson vs Borges : Round Of 64 match?,yes,100,YES,2026-01-21T07:20:17.132881Z,90,,,2026-01-21T07:36:32.875359Z,16.2,975,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20TIESHE-TIE,Will Learner Tien win the Tien vs Shevchenko : Round Of 64 match?,yes,100,YES,2026-01-21T05:18:55.71168Z,90,,,2026-01-21T07:26:16.211166Z,127.3,7640,CORRECT,1975
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20ZHEMOU-MOU,Will Corentin Moutet win the Zheng vs Moutet : Round Of 64 match?,yes,100,YES,2026-01-21T06:45:04.268262Z,90,,,2026-01-21T07:20:33.656837Z,35.5,2129,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20OPEDAV-OPE,Will Reilly Opelka win the Opelka vs Davidovich Fokina : Round Of 64 match?,no,0,YES,2026-01-21T06:13:23.120881Z,91,,,2026-01-21T06:36:26.3706Z,23.1,1383,WRONG,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20ALCHAN-ALC,Will Carlos Alcaraz win the Alcaraz vs Hanfmann : Round Of 64 match?,yes,100,YES,2026-01-21T02:10:31.453171Z,99,,,2026-01-21T06:06:46.741953Z,236.2,14175,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20MEDHAL-MED,Will Daniil Medvedev win the Medvedev vs Halys : Round Of 64 match?,yes,100,YES,2026-01-21T04:04:08.709317Z,91,,,2026-01-21T05:06:52.168923Z,62.7,3763,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20ETCFER-ETC,Will Tomas Martin Etcheverry win the Etcheverry vs Fery : Round Of 64 match?,yes,100,YES,2026-01-21T03:40:01.314641Z,90,,,2026-01-21T04:56:48.084515Z,76.8,4606,CORRECT,1810
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20FARRUB-RUB,Will Andrey Rublev win the Faria vs Rublev : Round Of 64 match?,yes,100,YES,2026-01-21T01:05:18.093053Z,90,,,2026-01-21T03:42:11.982562Z,156.9,9413,CORRECT,1883
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20MAJMAR-MAR,Will Fabian Marozsan win the Majchrzak vs Marozsan : Round Of 64 match?,yes,100,YES,2026-01-21T00:47:06.333563Z,91,,,2026-01-21T02:42:03.443065Z,115.0,6897,CORRECT,1554
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20PAUTIR-PAU,Will Tommy Paul win the Paul vs Tirante : Round Of 64 match?,yes,100,YES,2026-01-20T22:30:00.38473Z,91,,,2026-01-21T02:21:41.957948Z,231.7,13901,CORRECT,977
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN20CERDZU-CER,Will Francisco Cerundolo win the Cerundolo vs Dzumhur : Round Of 64 match?,yes,100,YES,2026-01-21T00:47:48.72187Z,91,,,2026-01-21T01:52:30.378615Z,64.7,3881,CORRECT,679
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17MOCTSI-TSI,Will Stefanos Tsitsipas win the Mochizuki vs Tsitsipas : Round Of 128 match?,yes,100,YES,2026-01-20T10:27:51.024746Z,90,,,2026-01-20T13:07:36.451114Z,159.8,9585,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17DUCPRI-DUC,Will James Duckworth win the Duckworth vs Prizmic : Round Of 128 match?,yes,100,YES,2026-01-20T10:42:47.698209Z,95,,,2026-01-20T11:12:47.549903Z,30.0,1799,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17DIMMAC-MAC,Will Tomas Machac win the Dimitrov vs Machac : Round Of 128 match?,yes,100,YES,2026-01-20T09:29:18.45019Z,90,,,2026-01-20T10:17:15.387741Z,47.9,2876,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17HURBER-HUR,Will Hubert Hurkacz win the Hurkacz vs Bergs : Round Of 128 match?,yes,100,YES,2026-01-20T09:23:48.454368Z,93,,,2026-01-20T10:17:13.079281Z,53.4,3204,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17KOPSTR-STR,Will Jan-Lennard Struff win the Kopriva vs Struff : Round Of 128 match?,no,0,YES,2026-01-20T09:10:52.164386Z,91,,,2026-01-20T10:13:07.622508Z,62.2,3735,WRONG,1961
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17ROYFRI-FRI,Will Taylor Fritz win the Royer vs Fritz : Round Of 128 match?,yes,100,YES,2026-01-20T07:45:54.2429Z,90,,,2026-01-20T10:04:20.103242Z,138.4,8305,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17SAKJOD-JOD,Will Rafael Jodar win the Sakamoto vs Jodar : Round Of 128 match?,yes,100,YES,2026-01-20T08:51:56.635865Z,90,,,2026-01-20T09:12:40.678537Z,20.7,1244,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17SWEMON-SWE,Will Dane Sweeny win the Sweeny vs Monfils : Round Of 128 match?,yes,100,YES,2026-01-20T07:49:50.915487Z,90,,,2026-01-20T08:07:29.743819Z,17.6,1058,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17NARYIB-YIB,Will Yibing Wu win the Nardi vs Wu : Round Of 128 match?,yes,100,YES,2026-01-20T06:04:16.589408Z,96,,,2026-01-20T06:37:39.703405Z,33.4,2003,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17MENCAR-MEN,Will Jakub Mensik win the Mensik vs Carreno Busta : Round Of 128 match?,yes,100,YES,2026-01-20T06:12:56.730214Z,90,,,2026-01-20T06:33:14.526645Z,20.3,1217,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17OCOBAS-BAS,Will Nishesh Basavareddy win the O'Connell vs Basavareddy : Round Of 128 match?,yes,100,YES,2026-01-20T06:19:00.108033Z,90,,,2026-01-20T06:28:29.773057Z,9.5,569,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17FONSPI-SPI,Will Eliot Spizzirri win the Fonseca vs Spizzirri : Round Of 128 match?,yes,100,YES,2026-01-20T05:34:48.710596Z,90,,,2026-01-20T06:13:00.781008Z,38.2,2292,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17KHAMIC-MIC,Will Alex Michelsen win the Khachanov vs Michelsen : Round Of 128 match?,no,0,YES,2026-01-20T05:46:48.343674Z,91,,,2026-01-20T06:12:55.686089Z,26.1,1567,WRONG,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17MUSCOL-MUS,Will Lorenzo Musetti win the Musetti vs Collignon : Round Of 128 match?,yes,100,YES,2026-01-20T03:23:49.074437Z,93,,,2026-01-20T05:46:46.29737Z,142.9,8577,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17SHEHUM-SHE,Will Ben Shelton win the Shelton vs Humbert : Round Of 128 match?,yes,100,YES,2026-01-20T04:24:35.14482Z,90,,,2026-01-20T05:37:16.957594Z,72.7,4361,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17MPEBAE-BAE,Will Sebastian Baez win the Mpetshi Perricard vs Baez : Round Of 128 match?,yes,100,YES,2026-01-20T04:46:25.908931Z,90,,,2026-01-20T05:02:35.34856Z,16.1,969,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17QUIGRI-QUI,Will Ethan Quinn win the Quinn vs Griekspoor : Round Of 128 match?,yes,100,YES,2026-01-20T02:09:22.090809Z,91,,,2026-01-20T03:18:12.413362Z,68.8,4130,CORRECT,915
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17GARDAR-DAR,Will Luciano Darderi win the Garin vs Darderi : Round Of 128 match?,yes,100,YES,2026-01-20T01:48:57.020067Z,90,,,2026-01-20T03:14:46.234922Z,85.8,5149,CORRECT,1959
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17SONTAB-SON,Will Lorenzo Sonego win the Sonego vs Taberner : Round Of 128 match?,yes,100,YES,2026-01-19T22:19:14.319222Z,90,,,2026-01-20T02:03:21.552728Z,224.1,13447,CORRECT,954
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17POPMUL-POP,Will Alexei Popyrin win the Popyrin vs Muller : Round Of 128 match?,no,0,YES,2026-01-19T12:36:44.883937Z,90,,,2026-01-19T13:07:41.15535Z,30.9,1856,WRONG,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17MARDJO-DJO,Will Novak Djokovic win the Martinez vs Djokovic : Round Of 128 match?,yes,100,YES,2026-01-19T08:52:28.354892Z,96,,,2026-01-19T12:48:00.427304Z,235.5,14132,CORRECT,1436
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17BELRUU-RUU,Will Casper Ruud win the Bellucci vs Ruud : Round Of 128 match?,yes,100,YES,2026-01-19T10:36:46.645803Z,90,,,2026-01-19T12:22:57.792282Z,106.2,6371,CORRECT,664
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17MUNSVR-MUN,Will Jaume Munar win the Munar vs Svrcina : Round Of 128 match?,yes,100,YES,2026-01-19T10:18:22.366857Z,90,,,2026-01-19T10:47:40.004218Z,29.3,1757,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17LEHGEA-GEA,Will Arthur Gea win the Lehecka vs Gea : Round Of 128 match?,yes,100,YES,2026-01-19T09:31:37.977082Z,90,,,2026-01-19T10:28:05.694582Z,56.5,3387,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17DAMVAC-VAC,Will Valentin Vacherot win the Damm Jr vs Vacherot : Round Of 128 match?,yes,100,YES,2026-01-19T09:06:43.276328Z,90,,,2026-01-19T10:07:39.145116Z,60.9,3655,CORRECT,763
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17ATMMAE-ATM,Will Terence Atmane win the Atmane vs Maestrelli : Round Of 128 match?,no,0,YES,2026-01-19T08:22:48.062892Z,92,,,2026-01-19T09:33:27.95768Z,70.7,4239,WRONG,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17MANHIJ-HIJ,Will Rinky Hijikata win the Mannarino vs Hijikata : Round Of 128 match?,yes,100,YES,2026-01-19T07:55:23.600517Z,90,,,2026-01-19T09:23:07.663472Z,87.7,5264,CORRECT,1503
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17SHAYUN-SHA,Will Denis Shapovalov win the Shapovalov vs Bu : Round Of 128 match?,yes,100,YES,2026-01-19T06:50:31.306679Z,99,,,2026-01-19T08:37:56.726773Z,107.4,6445,CORRECT,1527
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17NAKVAN-VAN,Will Botic Van de Zandschulp win the Nakashima vs Van de Zandschulp : Round Of 128 match?,yes,100,YES,2026-01-19T08:25:28.791739Z,90,,,2026-01-19T08:37:30.956019Z,12.0,722,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17MAJFEA-MAJ,Will Kamil Majchrzak win the Majchrzak vs Fearnley : Round Of 128 match?,yes,100,YES,2026-01-19T08:13:06.469403Z,90,,,2026-01-19T08:27:57.368802Z,14.8,890,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17DJEWAW-WAW,Will Stan Wawrinka win the Djere vs Wawrinka : Round Of 128 match?,yes,100,YES,2026-01-19T07:17:23.126726Z,90,,,2026-01-19T07:47:57.463655Z,30.6,1834,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17ALTCIL-CIL,Will Marin Cilic win the Altmaier vs Cilic : Round Of 128 match?,yes,100,YES,2026-01-19T05:18:00.431654Z,90,,,2026-01-19T07:08:20.068638Z,110.3,6619,CORRECT,1757
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17TIEGIR-TIE,Will Learner Tien win the Tien vs Giron : Round Of 128 match?,yes,100,YES,2026-01-19T06:23:52.72847Z,90,,,2026-01-19T06:48:29.337062Z,24.6,1476,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17TIRVUK-TIR,Will Thiago Agustin Tirante win the Tirante vs Vukic : Round Of 128 match?,yes,100,YES,2026-01-19T05:08:51.55066Z,91,,,2026-01-19T06:03:12.848555Z,54.4,3261,CORRECT,1646
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17CERTHO-THO,Will Jordan Thompson win the Cerundolo vs Thompson : Round Of 128 match?,yes,100,YES,2026-01-19T04:44:46.908282Z,90,,,2026-01-19T05:58:16.218797Z,73.5,4409,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17MISDAV-DAV,Will Alejandro Davidovich Fokina win the Misolic vs Davidovich Fokina : Round Of 128 match?,yes,100,YES,2026-01-19T02:19:45.620506Z,93,,,2026-01-19T05:22:47.357758Z,183.0,10981,CORRECT,395
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17SHABAU-SHA,Will Juncheng Shang win the Shang vs Bautista Agut : Round Of 128 match?,yes,100,YES,2026-01-19T02:28:00.614719Z,91,,,2026-01-19T04:42:50.921553Z,134.8,8090,CORRECT,1623
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN18MCDDE-DE,Will Alex de Minaur win the McDonald vs de Minaur : Round Of 128 match?,yes,100,YES,2026-01-19T01:01:23.789001Z,94,,,2026-01-19T04:42:39.318922Z,221.2,13275,CORRECT,492
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17MARRIN-MAR,Will Fabian Marozsan win the Marozsan vs Rinderknech : Round Of 128 match?,yes,100,YES,2026-01-19T02:56:20.432235Z,90,,,2026-01-19T04:38:12.757848Z,101.9,6112,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17ARNRUB-RUB,Will Andrey Rublev win the Arnaldi vs Rublev : Round Of 128 match?,yes,100,YES,2026-01-19T02:28:33.779803Z,91,,,2026-01-19T04:08:13.599252Z,99.7,5979,CORRECT,639
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17YMESHE-SHE,Will Alexander Shevchenko win the Ymer vs Shevchenko : Round Of 128 match?,yes,100,YES,2026-01-19T02:54:42.58809Z,90,,,2026-01-19T03:43:37.648601Z,48.9,2935,CORRECT,1958
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17MEDDEJ-MED,Will Daniil Medvedev win the Medvedev vs De Jong : Round Of 128 match?,yes,100,YES,2026-01-18T23:45:20.362745Z,95,,,2026-01-19T03:43:12.940305Z,237.9,14272,CORRECT,871
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17BUDOPE-OPE,Will Reilly Opelka win the Budkov Kjaer vs Opelka : Round Of 128 match?,yes,100,YES,2026-01-19T02:27:49.528136Z,90,,,2026-01-19T03:38:17.649081Z,70.5,4228,CORRECT,663
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17NAVMED-MED,Will Hamad Medjedovic win the Navone vs Medjedovic : Round Of 128 match?,yes,100,YES,2026-01-19T00:32:31.228177Z,91,,,2026-01-19T03:24:06.70439Z,171.6,10295,CORRECT,1610
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17PAUKOV-PAU,Will Tommy Paul win the Paul vs Kovacevic : Round Of 128 match?,yes,100,YES,2026-01-19T02:08:47.584287Z,90,,,2026-01-19T03:23:23.855511Z,74.6,4476,CORRECT,431
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17BORAUG-BOR,Will Nuno Borges win the Borges vs Auger-Aliassime : Round Of 128 match?,yes,100,YES,2026-01-19T02:18:21.109934Z,91,,,2026-01-19T02:54:42.578213Z,36.4,2181,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17HALTAB-HAL,Will Quentin Halys win the Halys vs Tabilo : Round Of 128 match?,yes,100,YES,2026-01-19T01:07:57.502223Z,91,,,2026-01-19T02:14:31.942622Z,66.6,3994,CORRECT,795
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17ALCWAL-ALC,Will Carlos Alcaraz win the Alcaraz vs Walton : Round Of 128 match?,yes,100,YES,2026-01-18T08:15:04.125554Z,98,,,2026-01-18T12:14:10.195051Z,239.1,14346,CORRECT,1331
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17BONNOR-NOR,Will Cameron Norrie win the Bonzi vs Norrie : Round Of 128 match?,yes,100,YES,2026-01-18T10:44:27.852662Z,90,,,2026-01-18T11:13:53.924956Z,29.4,1766,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17BUBBRO-BUB,Will Alexander Bublik win the Bublik vs Brooksby : Round Of 128 match?,yes,100,YES,2026-01-18T08:16:38.814872Z,90,,,2026-01-18T10:23:49.762266Z,127.2,7630,CORRECT,1646
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17HANSVA-HAN,Will Yannick Hanfmann win the Hanfmann vs Svajda : Round Of 128 match?,yes,100,YES,2026-01-18T10:00:12.36901Z,90,,,2026-01-18T10:13:37.914036Z,13.4,805,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17BLOFAR-FAR,Will Jaime Faria win the Blockx vs Faria : Round Of 128 match?,yes,100,YES,2026-01-18T08:32:03.51693Z,91,,,2026-01-18T08:48:53.568731Z,16.8,1010,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17ZHEKOR-ZHE,Will Michael Zheng win the Zheng vs Korda : Round Of 128 match?,yes,100,YES,2026-01-18T08:29:37.9017Z,90,,,2026-01-18T08:44:09.416195Z,14.5,871,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17UGOFUC-FUC,Will Marton Fucsovics win the Ugo Carabelli vs Fucsovics : Round Of 128 match?,yes,100,YES,2026-01-18T07:29:21.77508Z,90,,,2026-01-18T08:43:03.15239Z,73.7,4421,CORRECT,1401
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17TIAKUB-TIA,Will Frances Tiafoe win the Tiafoe vs Kubler : Round Of 128 match?,yes,100,YES,2026-01-18T07:40:47.210532Z,90,,,2026-01-18T08:38:05.888404Z,57.3,3438,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17NAVJAC-NAV,Will Emilio Nava win the Nava vs Jacquet : Round Of 128 match?,yes,100,YES,2026-01-18T06:48:11.742229Z,90,,,2026-01-18T07:03:32.356258Z,15.3,920,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17DRADZU-DZU,Will Damir Dzumhur win the Draxl vs Dzumhur : Round Of 128 match?,yes,100,YES,2026-01-18T05:15:39.476609Z,90,,,2026-01-18T06:28:34.190844Z,72.9,4374,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17KYPCOM-COM,Will Francisco Comesana win the Kypson vs Comesana : Round Of 128 match?,yes,100,YES,2026-01-18T03:55:57.189694Z,90,,,2026-01-18T06:08:54.665473Z,132.9,7977,CORRECT,1784
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17ZVEDIA-ZVE,Will Alexander Zverev win the Zverev vs Diallo : Round Of 128 match?,yes,100,YES,2026-01-18T04:21:10.926497Z,90,,,2026-01-18T05:12:49.143887Z,51.6,3098,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17CERZHA-CER,Will Francisco Cerundolo win the Cerundolo vs Zhang : Round Of 128 match?,yes,100,YES,2026-01-18T02:53:15.02991Z,90,,,2026-01-18T04:54:42.087907Z,121.5,7287,CORRECT,405
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17SCHMOU-MOU,Will Corentin Moutet win the Schoolkate vs Moutet : Round Of 128 match?,yes,100,YES,2026-01-18T03:36:01.425785Z,92,,,2026-01-18T04:33:41.960811Z,57.7,3460,CORRECT,1818
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17KECETC-KEC,Will Miomir Kecmanovic win the Kecmanovic vs Etcheverry : Round Of 128 match?,no,0,YES,2026-01-18T02:26:29.270242Z,97,,,2026-01-18T04:14:29.659257Z,108.0,6480,WRONG,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN17FERCOB-FER,Will Arthur Fery win the Fery vs Cobolli : Round Of 128 match?,yes,100,YES,2026-01-18T01:39:13.484015Z,95,,,2026-01-18T02:34:53.413785Z,55.6,3339,CORRECT,1000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN16HUMMAC-MAC,Will Tomas Machac win the Humbert vs Machac : Final match?,yes,100,YES,2026-01-17T06:50:05.612405Z,90,,,2026-01-17T07:09:30.780004Z,19.4,1165,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN16BAEMEN-MEN,Will Jakub Mensik win the Baez vs Mensik : Final match?,yes,100,YES,2026-01-17T02:17:54.418814Z,90,,,2026-01-17T02:45:06.98366Z,27.2,1632,CORRECT,1706
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN16DAVHUM-HUM,Will Ugo Humbert win the Davidovich Fokina vs Humbert : Semifinal match?,yes,100,YES,2026-01-16T10:40:12.268595Z,90,,,2026-01-16T10:50:07.131882Z,9.9,594,CORRECT,2000
