Category,Series Ticker,Series Title,Ticker,Title,Result,Settlement (¢),First Touch Time,First Touch Price (¢),Permanent Cross Time,Permanent Cross Price (¢),Market Close Time,Betting Window (min),Betting Window (sec),Prediction Correct,Trades Count,Market Open Time,Time_Elapsed_Pct,Time_Bucket
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11OKCPHX-OKC21,Oklahoma City wins by over 21.5 Points?,yes,100,2026-02-12T03:42:29.673744Z,90,2026-02-12T04:15:31.161721Z,97.0,2026-02-12T04:41:07Z,25.6,1535.0,CORRECT,970,2026-02-11T19:00:00Z,89.91216262942037,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11OKCPHX-OKC18,Oklahoma City wins by over 18.5 Points?,yes,100,2026-02-12T03:40:23.155856Z,92,2026-02-12T04:09:05.548889Z,94.0,2026-02-12T04:41:07Z,32.0,1921.0,CORRECT,286,2026-02-11T19:00:00Z,89.54930408695901,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11MEMDEN-DEN5,Denver wins by over 5.5 Points?,yes,100,2026-02-12T04:30:10.051446Z,96,2026-02-12T04:32:07.156752Z,94.0,2026-02-12T05:41:51Z,69.7,4183.0,CORRECT,1000,2026-02-11T19:00:00Z,88.83189594141932,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11NYKPHI-NYK2,New York wins by over 2.5 Points?,yes,100,2026-02-12T01:30:17.275276Z,91,2026-02-12T02:23:43.649213Z,99.0,2026-02-12T03:10:48Z,47.1,2824.0,CORRECT,874,2026-02-11T18:39:00Z,80.36106316269375,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11OKCPHX-OKC15,Oklahoma City wins by over 15.5 Points?,yes,100,2026-02-12T03:35:19.703652Z,93,2026-02-12T03:35:19.703652Z,93.0,2026-02-12T04:41:08Z,65.8,3948.0,CORRECT,123,2026-02-11T18:39:00Z,89.07136750442871,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11OKCPHX-OKC12,Oklahoma City wins by over 12.5 Points?,yes,100,2026-02-12T02:57:16.712758Z,90,2026-02-12T03:47:59.44078Z,98.0,2026-02-12T04:41:08Z,53.1,3188.0,CORRECT,204,2026-02-11T18:39:00Z,82.75219430358725,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SASGSW-SAS11,San Antonio wins by over 11.5 Points?,yes,100,2026-02-12T05:39:27.619451Z,90,2026-02-12T05:39:29.3353Z,90.0,2026-02-12T05:57:42Z,18.2,1092.0,CORRECT,639,2026-02-11T18:39:00Z,97.31255697411719,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SASGSW-SAS8,San Antonio wins by over 8.5 Points?,yes,100,2026-02-12T05:38:39.152846Z,90,2026-02-12T05:38:46.760401Z,95.0,2026-02-12T05:57:43Z,18.9,1136.0,CORRECT,1000,2026-02-11T18:39:00Z,97.19115204184367,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SASGSW-SAS5,San Antonio wins by over 5.5 Points?,yes,100,2026-02-12T03:33:09.203609Z,95,2026-02-12T05:37:47.537578Z,93.0,2026-02-12T05:57:43Z,19.9,1195.0,CORRECT,1000,2026-02-11T18:39:00Z,78.70049752965154,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SASGSW-SAS2,San Antonio wins by over 2.5 Points?,yes,100,2026-02-12T05:20:57.772432Z,90,2026-02-12T05:31:18.800703Z,94.0,2026-02-12T05:57:44Z,26.4,1585.0,CORRECT,1000,2026-02-11T18:39:00Z,94.58248804636087,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SACUTA-UTA1,Utah wins by over 1.5 Points?,yes,100,2026-02-12T02:35:26.63012Z,92,2026-02-12T02:35:26.63012Z,92.0,2026-02-12T04:27:45Z,112.3,6738.0,CORRECT,44,2026-02-11T18:39:00Z,80.92464294409059,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SACUTA-UTA4,Utah wins by over 4.5 Points?,yes,100,2026-02-12T03:01:53.628459Z,92,2026-02-12T03:01:53.628459Z,92.0,2026-02-12T04:27:45Z,85.8,5151.0,CORRECT,113,2026-02-11T18:39:00Z,85.41720724416135,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11PORMIN-MIN2,Minnesota wins by over 2.5 Points?,yes,100,2026-02-12T02:28:25.856503Z,91,2026-02-12T02:28:25.856503Z,91.0,2026-02-12T03:41:47Z,73.3,4401.0,CORRECT,66,2026-02-11T18:39:00Z,86.48587988761629,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11MIANOP-MIA4,Miami wins by over 4.5 Points?,yes,100,2026-02-12T03:08:25.150351Z,92,2026-02-12T03:25:24.615987Z,94.0,2026-02-12T06:20:43Z,175.3,10518.0,CORRECT,114,2026-02-11T18:39:00Z,72.59613412583427,50-75%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11DETTOR-DET7,Detroit wins by over 7.5 Points?,yes,100,2026-02-12T02:28:30.346621Z,90,2026-02-12T02:36:34.407281Z,93.0,2026-02-12T06:31:38Z,235.1,14103.0,CORRECT,187,2026-02-11T18:39:00Z,65.88321862809299,50-75%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SACUTA-UTA7,Utah wins by over 7.5 Points?,yes,100,2026-02-12T03:02:32.133388Z,92,2026-02-12T03:02:32.133388Z,92.0,2026-02-12T04:27:45Z,85.2,5112.0,CORRECT,157,2026-02-11T18:39:00Z,85.52620916631281,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11PORMIN-MIN5,Minnesota wins by over 5.5 Points?,yes,100,2026-02-12T02:40:21.613657Z,92,2026-02-12T03:00:29.071007Z,93.0,2026-02-12T03:41:48Z,41.3,2478.0,CORRECT,117,2026-02-11T18:39:00Z,88.68095571419799,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11MIANOP-MIA1,Miami wins by over 1.5 Points?,yes,100,2026-02-12T03:25:29.07854Z,99,2026-02-12T03:25:29.07854Z,99.0,2026-02-12T06:20:43Z,175.2,10513.0,CORRECT,63,2026-02-11T18:39:00Z,75.02809429256823,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11DETTOR-DET4,Detroit wins by over 4.5 Points?,yes,100,2026-02-12T02:25:20.044089Z,93,2026-02-12T02:25:20.044089Z,93.0,2026-02-12T06:31:38Z,246.3,14777.0,CORRECT,161,2026-02-11T18:39:00Z,65.43814979419056,50-75%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SACUTA-UTA10,Utah wins by over 10.5 Points?,yes,100,2026-02-12T03:25:32.657933Z,91,2026-02-12T03:25:32.657933Z,91.0,2026-02-12T04:27:46Z,62.2,3733.0,CORRECT,153,2026-02-11T18:39:00Z,89.43174413463171,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11PORMIN-MIN8,Minnesota wins by over 8.5 Points?,yes,100,2026-02-12T03:03:57.159528Z,93,2026-02-12T03:03:57.159528Z,93.0,2026-02-12T03:41:49Z,37.9,2271.0,CORRECT,179,2026-02-11T18:39:00Z,93.02453108170347,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11DETTOR-DET1,Detroit wins by over 1.5 Points?,yes,100,2026-02-12T02:23:17.035558Z,93,2026-02-12T02:23:17.035558Z,93.0,2026-02-12T06:31:38Z,248.3,14900.0,CORRECT,124,2026-02-11T18:39:00Z,65.15046437625708,50-75%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SACUTA-UTA13,Utah wins by over 13.5 Points?,yes,100,2026-02-12T03:28:00.309339Z,91,2026-02-12T03:44:16.555647Z,92.0,2026-02-12T04:27:46Z,43.5,2609.0,CORRECT,250,2026-02-11T18:39:00Z,89.84971222046086,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11PORMIN-MIN11,Minnesota wins by over 11.5 Points?,yes,100,2026-02-12T03:17:24.364733Z,95,2026-02-12T03:17:24.364733Z,95.0,2026-02-12T03:41:49Z,24.4,1464.0,CORRECT,74,2026-02-11T18:39:00Z,95.50297747244312,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SACUTA-UTA8,Utah wins by over 8.5 Points?,yes,100,2026-02-12T03:03:42.866551Z,90,2026-02-12T03:03:42.866551Z,90.0,2026-02-12T04:27:46Z,84.0,5043.0,CORRECT,193,2026-02-11T02:06:00Z,94.68618059026826,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SACUTA-UTA5,Utah wins by over 5.5 Points?,yes,100,2026-02-12T03:00:44.14157Z,91,2026-02-12T03:00:44.14157Z,91.0,2026-02-12T04:27:45Z,87.0,5220.0,CORRECT,673,2026-02-11T02:06:00Z,94.4988584057742,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11SACUTA-UTA2,Utah wins by over 2.5 Points?,yes,100,2026-02-12T02:55:17.482136Z,94,2026-02-12T02:55:17.482136Z,94.0,2026-02-12T04:27:45Z,92.5,5547.0,CORRECT,113,2026-02-11T02:06:00Z,94.1546621737527,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11MIANOP-MIA8,Miami wins by over 8.5 Points?,yes,100,2026-02-12T02:53:50.044483Z,95,2026-02-12T03:25:55.476491Z,94.0,2026-02-12T06:20:41Z,174.8,10485.0,CORRECT,1000,2026-02-11T02:06:00Z,87.79422358454381,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11MIANOP-MIA5,Miami wins by over 5.5 Points?,yes,100,2026-02-12T03:08:40.122658Z,93,2026-02-12T03:24:43.919379Z,91.0,2026-02-12T06:20:41Z,175.9,10557.0,CORRECT,572,2026-02-11T02:06:00Z,88.66958690217443,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11MIANOP-MIA2,Miami wins by over 2.5 Points?,yes,100,2026-02-12T03:07:08.683731Z,92,2026-02-12T03:22:18.979057Z,92.0,2026-02-12T06:20:41Z,178.4,10702.0,CORRECT,297,2026-02-11T02:06:00Z,88.57965965224575,75-100%
Sports,KXNBASPREAD,Pro Basketball Spread,KXNBASPREAD-26FEB11MIANOP-MIA11,Miami wins by over 11.5 Points?,yes,100,2026-02-12T03:26:47.094712Z,97,2026-02-12T03:26:47.707526Z,99.0,2026-02-12T06:20:40Z,173.9,10432.0,CORRECT,431,2026-02-11T02:06:00Z,89.73947158929977,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11MEMDEN-DEN,Memphis at Denver Winner?,yes,100,2026-02-12T04:23:21.452975Z,90,2026-02-12T04:25:35.052388Z,90.0,2026-02-12T04:43:32Z,17.9,1076.0,CORRECT,1000,2026-02-09T22:06:00Z,99.38442170687306,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11SASGSW-SAS,San Antonio at Golden State Winner?,yes,100,2026-02-12T05:32:15.906285Z,98,2026-02-12T05:32:15.906285Z,98.0,2026-02-12T05:57:33Z,25.3,1517.0,CORRECT,1000,2026-02-09T22:06:00Z,99.24557606928138,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11OKCPHX-OKC,Oklahoma City at Phoenix Winner?,yes,100,2026-02-12T02:39:07.844518Z,90,2026-02-12T02:42:23.143818Z,91.0,2026-02-12T04:40:45Z,118.3,7101.0,CORRECT,1000,2026-02-09T22:06:00Z,96.28615136931572,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11SACUTA-UTA,Sacramento at Utah Winner?,yes,100,2026-02-12T02:38:37.509328Z,90,2026-02-12T02:47:51.307693Z,90.0,2026-02-12T04:27:39Z,99.8,5987.0,CORRECT,1000,2026-02-09T22:06:00Z,96.65737143674724,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11PORMIN-MIN,Portland at Minnesota Winner?,yes,100,2026-02-12T02:27:44.820068Z,90,2026-02-12T02:27:44.820068Z,90.0,2026-02-12T03:41:52Z,74.1,4447.0,CORRECT,1000,2026-02-09T22:06:00Z,97.69518847589038,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11LACHOU-LAC,Los Angeles C at Houston Winner?,yes,100,2026-02-12T03:29:09.740535Z,92,2026-02-12T03:29:09.740535Z,92.0,2026-02-12T03:47:41Z,18.5,1111.0,CORRECT,1000,2026-02-09T22:06:00Z,99.42511447690389,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11NYKPHI-NYK,New York at Philadelphia Winner?,yes,100,2026-02-12T02:00:53.038297Z,99,2026-02-12T02:00:53.038297Z,99.0,2026-02-12T03:10:37Z,69.7,4183.0,CORRECT,1000,2026-02-09T22:06:00Z,97.81032688235632,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11MIANOP-MIA,Miami at New Orleans Winner?,yes,100,2026-02-12T03:13:20.006473Z,93,2026-02-12T03:13:20.006473Z,93.0,2026-02-12T03:37:49Z,24.5,1468.0,CORRECT,1000,2026-02-09T22:06:00Z,99.23771410416742,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11INDBKN-IND,Indiana at Brooklyn Winner?,yes,100,2026-02-12T02:51:09.530994Z,91,2026-02-12T02:51:31.374772Z,90.0,2026-02-12T03:08:00Z,16.5,988.0,CORRECT,1000,2026-02-09T22:06:00Z,99.47073695474545,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11CHIBOS-BOS,Chicago at Boston Winner?,yes,100,2026-02-12T01:02:38.884503Z,90,2026-02-12T01:07:57.136895Z,93.0,2026-02-12T02:54:01Z,106.0,6363.0,CORRECT,1000,2026-02-09T22:06:00Z,96.48459577916783,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11DETTOR-DET,Detroit at Toronto Winner?,yes,100,2026-02-12T02:26:57.253018Z,98,2026-02-12T02:26:57.253018Z,98.0,2026-02-12T03:20:35Z,53.6,3217.0,CORRECT,1000,2026-02-09T22:06:00Z,98.32124847684882,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11ATLCHA-CHA,Atlanta at Charlotte Winner?,yes,100,2026-02-12T02:32:25.521257Z,90,2026-02-12T02:33:48.419802Z,91.0,2026-02-12T02:44:03Z,10.2,614.0,CORRECT,1000,2026-02-09T19:06:00Z,99.6517533974426,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11MILORL-MIL,Milwaukee at Orlando Winner?,yes,100,2026-02-12T02:27:34.102515Z,98,2026-02-12T02:27:34.102515Z,98.0,2026-02-12T02:41:33Z,14.0,838.0,CORRECT,1000,2026-02-09T19:06:00Z,99.58083000554632,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB11WASCLE-CLE,Washington at Cleveland Winner?,yes,100,2026-02-12T01:08:06.094688Z,94,2026-02-12T01:39:20.448464Z,91.0,2026-02-12T02:58:04Z,78.7,4723.0,CORRECT,1000,2026-02-09T19:06:00Z,96.71948384479228,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB10SASLAL-SAS,San Antonio at Los Angeles L Winner?,yes,100,2026-02-11T04:18:43.854215Z,97,2026-02-11T04:18:43.854215Z,97.0,2026-02-11T06:03:27Z,104.7,6283.0,CORRECT,1000,2026-02-09T01:06:00Z,96.70430387837207,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB10LACHOU-HOU,Los Angeles C at Houston Winner?,yes,100,2026-02-11T03:03:10.533949Z,97,2026-02-11T03:03:10.533949Z,97.0,2026-02-11T03:40:17Z,37.1,2226.0,CORRECT,1000,2026-02-08T22:06:00Z,98.84553526654464,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB10DALPHX-PHX,Dallas at Phoenix Winner?,yes,100,2026-02-11T04:07:31.976439Z,95,2026-02-11T04:07:31.976439Z,95.0,2026-02-11T04:27:27Z,19.9,1195.0,CORRECT,1000,2026-02-08T22:06:00Z,99.38931888117249,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB10INDNYK-IND,Indiana at New York Winner?,yes,100,2026-02-11T03:25:07.343364Z,92,2026-02-11T03:25:09.054257Z,90.0,2026-02-11T03:35:29Z,10.3,619.0,CORRECT,1000,2026-02-08T22:06:00Z,99.67717720089941,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB09MEMGSW-GSW,Memphis at Golden State Winner?,yes,100,2026-02-10T05:28:19.624046Z,96,2026-02-10T05:28:19.624046Z,96.0,2026-02-10T05:57:26Z,29.1,1746.0,CORRECT,1000,2026-02-07T22:06:00Z,99.13152782689994,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB09CLEDEN-CLE,Cleveland at Denver Winner?,yes,100,2026-02-10T04:37:32.598491Z,99,2026-02-10T04:37:32.598491Z,99.0,2026-02-10T04:50:31Z,13.0,778.0,CORRECT,1000,2026-02-07T22:06:00Z,99.60501468557018,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB09PHIPOR-POR,Philadelphia at Portland Winner?,yes,100,2026-02-10T04:41:42.077441Z,94,2026-02-10T04:41:42.077441Z,94.0,2026-02-10T05:57:26Z,75.7,4543.0,CORRECT,1000,2026-02-07T22:06:00Z,97.74030884347991,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB09OKCLAL-OKC,Oklahoma City at Los Angeles L Winner?,yes,100,2026-02-10T05:37:30.260796Z,99,2026-02-10T05:37:30.260796Z,99.0,2026-02-10T06:00:37Z,23.1,1386.0,CORRECT,1000,2026-02-07T22:06:00Z,99.31102947480338,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB09SACNOP-NOP,Sacramento at New Orleans Winner?,yes,100,2026-02-10T01:39:43.753004Z,90,2026-02-10T01:52:21.382341Z,90.0,2026-02-10T03:43:32Z,111.2,6670.0,CORRECT,1000,2026-02-07T22:06:00Z,96.1522040714419,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB09ATLMIN-MIN,Atlanta at Minnesota Winner?,yes,100,2026-02-10T01:52:39.5386Z,90,2026-02-10T01:52:39.5386Z,90.0,2026-02-10T03:45:38Z,113.0,6778.0,CORRECT,1000,2026-02-07T22:06:00Z,96.4910800401702,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB09UTAMIA-UTA,Utah at Miami Winner?,yes,100,2026-02-10T03:11:24.674394Z,95,2026-02-10T03:11:24.674394Z,90.0,2026-02-10T03:25:36Z,14.2,851.0,CORRECT,1000,2026-02-07T22:06:00Z,99.5565458151019,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB09CHIBKN-BKN,Chicago at Brooklyn Winner?,yes,100,2026-02-10T02:55:51.366497Z,96,2026-02-10T02:55:51.366497Z,96.0,2026-02-10T03:17:43Z,21.9,1311.0,CORRECT,1000,2026-02-07T22:06:00Z,99.31508461851773,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB09MILORL-ORL,Milwaukee at Orlando Winner?,yes,100,2026-02-10T02:25:37.078687Z,90,2026-02-10T02:26:03.672517Z,91.0,2026-02-10T03:13:44Z,47.7,2860.0,CORRECT,1000,2026-02-07T22:06:00Z,98.49060915122553,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB09DETCHA-DET,Detroit at Charlotte Winner?,yes,100,2026-02-10T02:34:32.280624Z,98,2026-02-10T02:34:32.280624Z,98.0,2026-02-10T02:53:51Z,19.3,1158.0,CORRECT,1000,2026-02-07T19:06:00Z,99.42315248293681,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB08MIAWAS-MIA,Miami at Washington Winner?,yes,100,2026-02-08T19:46:14.353855Z,90,2026-02-08T19:46:36.45862Z,90.0,2026-02-08T21:35:28Z,108.8,6531.0,CORRECT,1000,2026-02-06T16:06:00Z,96.59671069700053,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB08LACMIN-LAC,Los Angeles C at Minnesota Winner?,yes,100,2026-02-08T22:00:21.873775Z,97,2026-02-08T22:00:21.873775Z,97.0,2026-02-08T22:45:28Z,45.1,2706.0,CORRECT,1000,2026-02-06T16:06:00Z,98.62471223725402,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB08INDTOR-TOR,Indiana at Toronto Winner?,yes,100,2026-02-08T21:42:11.487763Z,98,2026-02-08T21:42:11.487763Z,98.0,2026-02-08T22:45:27Z,63.2,3795.0,CORRECT,1000,2026-02-06T16:06:00Z,98.07106260856749,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB08NYKBOS-NYK,New York at Boston Winner?,yes,100,2026-02-08T19:45:58.940751Z,95,2026-02-08T19:45:58.940751Z,95.0,2026-02-08T20:10:50Z,24.9,1491.0,CORRECT,1000,2026-02-06T13:06:00Z,99.24804112713701,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB07GSWLAL-LAL,Golden State at Los Angeles L Winner?,yes,100,2026-02-08T03:51:30.13561Z,98,2026-02-08T03:51:30.13561Z,98.0,2026-02-08T04:15:31Z,24.0,1440.0,CORRECT,1000,2026-02-05T22:06:00Z,99.26098527986214,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB07CLESAC-CLE,Cleveland at Sacramento Winner?,yes,100,2026-02-08T05:22:00.136325Z,93,2026-02-08T05:22:04.974312Z,92.0,2026-02-08T05:35:27Z,13.4,802.0,CORRECT,1000,2026-02-05T22:06:00Z,99.5960976162229,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB07MEMPOR-POR,Memphis at Portland Winner?,yes,100,2026-02-08T05:14:25.143733Z,90,2026-02-08T05:17:44.368896Z,92.0,2026-02-08T05:29:52Z,12.1,727.0,CORRECT,1000,2026-02-05T22:06:00Z,99.53525198212925,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB07PHIPHX-PHI,Philadelphia at Phoenix Winner?,yes,100,2026-02-08T04:19:12.908949Z,96,2026-02-08T04:19:12.908949Z,96.0,2026-02-08T05:05:25Z,46.2,2772.0,CORRECT,1000,2026-02-05T22:06:00Z,98.59970648801556,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB07DENCHI-DEN,Denver at Chicago Winner?,yes,100,2026-02-08T03:11:19.71578Z,96,2026-02-08T03:11:19.71578Z,96.0,2026-02-08T03:40:26Z,29.1,1746.0,CORRECT,1000,2026-02-05T22:06:00Z,99.09456087646346,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB07CHAATL-CHA,Charlotte at Atlanta Winner?,yes,100,2026-02-08T02:50:39.188064Z,99,2026-02-08T02:50:39.188064Z,99.0,2026-02-08T03:13:32Z,22.9,1372.0,CORRECT,1000,2026-02-05T22:06:00Z,99.28219734381862,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB07UTAORL-ORL,Utah at Orlando Winner?,yes,100,2026-02-08T02:32:40.237397Z,95,2026-02-08T02:32:44.788709Z,91.0,2026-02-08T02:45:43Z,13.0,778.0,CORRECT,1000,2026-02-05T19:06:00Z,99.60936676115239,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB07DALSAS-SAS,Dallas at San Antonio Winner?,yes,100,2026-02-08T00:28:01.68561Z,94,2026-02-08T00:28:01.68561Z,94.0,2026-02-08T01:41:42Z,73.7,4420.0,CORRECT,1000,2026-02-05T19:06:00Z,97.75095684891778,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB07WASBKN-BKN,Washington at Brooklyn Winner?,yes,100,2026-02-07T20:44:58.349663Z,97,2026-02-07T20:44:58.349663Z,97.0,2026-02-07T22:32:04Z,107.1,6425.0,CORRECT,1000,2026-02-05T16:06:00Z,96.7210047064767,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB07HOUOKC-HOU,Houston at Oklahoma City Winner?,yes,100,2026-02-07T23:10:40.351559Z,94,2026-02-07T23:10:40.351559Z,94.0,2026-02-07T23:23:48Z,13.1,787.0,CORRECT,1000,2026-02-05T16:06:00Z,99.60433196646372,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB06MEMPOR-POR,Memphis at Portland Winner?,yes,100,2026-02-07T04:41:10.868946Z,96,2026-02-07T04:41:10.868946Z,96.0,2026-02-07T05:31:33Z,50.4,3022.0,CORRECT,1000,2026-02-05T01:07:00Z,98.39821752238,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB06LACSAC-LAC,Los Angeles C at Sacramento Winner?,yes,100,2026-02-07T05:26:43.981916Z,97,2026-02-07T05:26:43.981916Z,97.0,2026-02-07T05:51:22Z,24.6,1478.0,CORRECT,1000,2026-02-05T01:07:00Z,99.22153033045053,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB06INDMIL-MIL,Indiana at Milwaukee Winner?,yes,100,2026-02-07T03:08:08.515614Z,90,2026-02-07T03:09:00.440261Z,90.0,2026-02-07T03:30:20Z,21.3,1279.0,CORRECT,1000,2026-02-05T01:07:00Z,99.26599537706726,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB06NOPMIN-NOP,New Orleans at Minnesota Winner?,yes,100,2026-02-07T03:22:51.34443Z,95,2026-02-07T03:22:51.34443Z,95.0,2026-02-07T03:33:27Z,10.6,635.0,CORRECT,1000,2026-02-05T01:07:00Z,99.64994434072923,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB06MIABOS-BOS,Miami at Boston Winner?,yes,100,2026-02-07T03:03:07.763371Z,98,2026-02-07T03:03:07.763371Z,98.0,2026-02-07T03:15:35Z,12.4,747.0,CORRECT,1000,2026-02-05T01:07:00Z,99.58605288812564,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB06NYKDET-DET,New York at Detroit Winner?,yes,100,2026-02-07T02:01:41.827196Z,93,2026-02-07T02:01:41.827196Z,93.0,2026-02-07T03:15:34Z,73.9,4432.0,CORRECT,1000,2026-02-05T01:06:00Z,97.54550887503184,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB05PHILAL-LAL,Philadelphia at Los Angeles L Winner?,yes,100,2026-02-06T05:29:49.517543Z,95,2026-02-06T05:31:07.349985Z,90.0,2026-02-06T05:57:25Z,26.3,1577.0,CORRECT,1000,2026-02-03T22:06:00Z,99.17672503816793,75-100%
