Category,Series Ticker,Series Title,Ticker,Title,Result,Settlement (¢),First Touch Time,First Touch Price (¢),Permanent Cross Time,Permanent Cross Price (¢),Market Close Time,Betting Window (min),Betting Window (sec),Prediction Correct,Trades Count
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB03DENDET-DET,Denver at Detroit Winner?,,100,2026-02-04T02:35:48.427725Z,90,,,,25.2,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB03NYKWAS-NYK,New York at Washington Winner?,,100,2026-02-04T00:14:14.113027Z,90,,,,153.6,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB03UTAIND-UTA,Utah at Indiana Winner?,,100,2026-02-04T02:02:49.845725Z,90,,,,25.3,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB02PHILAC-PHI,Philadelphia at Los Angeles C Winner?,,100,2026-02-03T05:07:41.40117Z,94,,,,32.7,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB02MINMEM-MEM,Minnesota at Memphis Winner?,,100,2026-02-03T02:55:59.342602Z,95,,,,47.4,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB02HOUIND-HOU,Houston at Indiana Winner?,,100,2026-02-03T02:27:35.980198Z,96,,,,19.8,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB02NOPCHA-CHA,New Orleans at Charlotte Winner?,,100,2026-02-02T22:20:00.097752Z,95,,,,15.4,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB01OKCDEN-OKC,Oklahoma City at Denver Winner?,,100,2026-02-02T04:32:01.822836Z,99,,,,38.0,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB01ORLSAS-SAS,Orlando at San Antonio Winner?,,100,2026-02-02T04:10:36.130894Z,97,,,,29.2,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB01CLEPOR-CLE,Cleveland at Portland Winner?,,100,2026-02-02T03:41:33.463487Z,96,,,,43.9,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB01LACPHX-LAC,Los Angeles C at Phoenix Winner?,,100,2026-02-02T03:04:53.223002Z,98,,,,45.4,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB01LALNYK-NYK,Los Angeles L at New York Winner?,,100,2026-02-02T02:13:05.119202Z,92,,,,17.5,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB01UTATOR-TOR,Utah at Toronto Winner?,,100,2026-02-02T01:17:08.184812Z,94,,,,40.4,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB01SACWAS-WAS,Sacramento at Washington Winner?,,100,2026-02-02T01:21:35.516391Z,90,,,,18.4,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB01CHIMIA-MIA,Chicago at Miami Winner?,,100,2026-02-01T23:59:17.556443Z,94,,,,96.4,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB01BKNDET-DET,Brooklyn at Detroit Winner?,,100,2026-02-01T23:38:19.287161Z,93,,,,115.4,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26FEB01MILBOS-BOS,Milwaukee at Boston Winner?,,100,2026-02-01T21:49:40.003304Z,96,,,,86.1,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN31DALHOU-HOU,Dallas at Houston Winner?,,100,2026-02-01T03:54:21.656338Z,90,,,,15.7,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN31CHIMIA-CHI,Chicago at Miami Winner?,,100,2026-02-01T03:33:17.295182Z,99,,,,27.0,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN31MINMEM-MIN,Minnesota at Memphis Winner?,,100,2026-02-01T01:46:19.752772Z,94,,,,101.1,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN31NOPPHI-PHI,New Orleans at Philadelphia Winner?,,100,2026-02-01T02:40:31.020873Z,92,,,,20.6,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN31ATLIND-IND,Atlanta at Indiana Winner?,,100,2026-02-01T02:20:43.155977Z,98,,,,16.7,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN31SASCHA-CHA,San Antonio at Charlotte Winner?,,100,2026-01-31T19:29:05.744307Z,95,,,,18.4,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN30DETGSW-DET,Detroit at Golden State Winner?,,100,2026-01-31T05:45:18.227047Z,94,,,,26.1,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN30BKNUTA-BKN,Brooklyn at Utah Winner?,,100,2026-01-31T04:41:04.866801Z,90,,,,28.8,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN30CLEPHX-PHX,Cleveland at Phoenix Winner?,,100,2026-01-31T03:44:40.905662Z,96,,,,55.6,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN30LACDEN-DEN,Los Angeles C at Denver Winner?,,100,2026-01-31T04:10:07.216177Z,98,,,,27.4,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN30TORORL-ORL,Toronto at Orlando Winner?,,100,2026-01-31T03:06:40.549288Z,92,,,,30.8,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN30PORNYK-NYK,Portland at New York Winner?,,100,2026-01-31T01:59:55.447196Z,90,,,,71.6,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN30MEMNOP-NOP,Memphis at New Orleans Winner?,,100,2026-01-31T02:24:27.095178Z,90,,,,43.2,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN30SACBOS-BOS,Sacramento at Boston Winner?,,100,2026-01-31T01:11:56.841137Z,94,,,,103.7,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN30LALWAS-LAL,Los Angeles L at Washington Winner?,,100,2026-01-31T00:32:05.467611Z,94,,,,111.7,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN29OKCMIN-MIN,Oklahoma City at Minnesota Winner?,,100,2026-01-30T04:38:49.601056Z,93,,,,36.6,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN29DETPHX-PHX,Detroit at Phoenix Winner?,,100,2026-01-30T04:00:05.659197Z,90,,,,47.5,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN29BKNDEN-DEN,Brooklyn at Denver Winner?,,100,2026-01-30T04:14:32.302035Z,92,,,,26.9,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN29CHADAL-CHA,Charlotte at Dallas Winner?,,100,2026-01-30T04:19:02.903253Z,98,,,,14.5,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN29MIACHI-MIA,Miami at Chicago Winner?,,100,2026-01-30T03:24:55.79865Z,93,,,,20.8,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN29HOUATL-HOU,Houston at Atlanta Winner?,,100,2026-01-30T02:43:26.113794Z,93,,,,46.9,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN29MILWAS-WAS,Milwaukee at Washington Winner?,,100,2026-01-30T02:28:53.815376Z,91,,,,26.9,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN29SACPHI-PHI,Sacramento at Philadelphia Winner?,,100,2026-01-30T02:34:22.131254Z,95,,,,15.8,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN28SASHOU-SAS,San Antonio at Houston Winner?,,100,2026-01-29T04:55:16.206317Z,97,,,,20.1,,CORRECT,
Sports,KXNBAGAME,NBA,KXNBAGAME-26JAN28GSWUTA-GSW,Golden State at Utah Winner?,,100,2026-01-29T03:52:20.877851Z,98,,,,51.1,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN18LACHI-LA,Los Angeles R at Chicago Winner?,,100,2026-01-19T03:02:54.925184Z,99,,,,0.5,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN18HOUNE-NE,Houston at New England Winner?,,100,2026-01-18T23:04:52.117123Z,99,,,,15.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN18SFSEA-SEA,San Francisco at Seattle Winner?,,100,2026-01-18T03:25:36.260911Z,99,,,,49.8,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN17BUFDEN-DEN,Buffalo at Denver Winner?,,100,2026-01-18T01:12:51.472834Z,97,,,,0.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN12HOUPIT-HOU,Houston at Pittsburgh Winner?,,100,2026-01-13T04:01:34.080026Z,99,,,,13.8,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN11LACNE-NE,Los Angeles C at New England Winner?,,100,2026-01-12T03:55:48.805616Z,99,,,,9.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN11SFPHI-SF,San Francisco at Philadelphia Winner?,,100,2026-01-12T00:46:59.277234Z,99,,,,0.5,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN11BUFJAC-BUF,Buffalo at Jacksonville Winner?,,100,2026-01-11T21:06:05.854254Z,99,,,,1.4,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN10GBCHI-CHI,Green Bay at Chicago Winner?,,100,2026-01-11T04:35:31.897848Z,99,,,,-0.2,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN10LACAR-LA,Los Angeles R at Carolina Winner?,,100,2026-01-11T00:47:29.683194Z,99,,,,2.5,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04BALPIT-PIT,Baltimore at Pittsburgh Winner?,,100,2026-01-05T04:34:51.606192Z,99,,,,3.5,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04LACDEN-DEN,Los Angeles C at Denver Winner?,,100,2026-01-04T23:17:45.160603Z,93,,,,77.4,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04WASPHI-WAS,Washington at Philadelphia Winner?,,100,2026-01-05T00:19:31.133156Z,98,,,,11.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04KCLV-LV,Kansas City at Las Vegas Winner?,,100,2026-01-05T00:23:30.783289Z,97,,,,5.7,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04ARILA-LA,Arizona at Los Angeles R Winner?,,100,2026-01-04T23:46:07.900237Z,90,,,,34.2,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04DETCHI-DET,Detroit at Chicago Winner?,,100,2026-01-05T00:17:09.288913Z,95,,,,3.2,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04MIANE-NE,Miami at New England Winner?,,100,2026-01-04T22:37:56.302579Z,90,,,,97.1,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04NYJBUF-BUF,New York J at Buffalo Winner?,,100,2026-01-04T21:49:02.88913Z,91,,,,146.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04INDHOU-HOU,Indianapolis at Houston Winner?,,100,2026-01-04T21:09:58.63652Z,97,,,,5.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04NOATL-ATL,New Orleans at Atlanta Winner?,,100,2026-01-04T20:48:59.991197Z,90,,,,19.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04DALNYG-NYG,Dallas at New York G Winner?,,100,2026-01-04T20:34:15.864095Z,91,,,,30.9,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04CLECIN-CLE,Cleveland at Cincinnati Winner?,,100,2026-01-04T20:53:09.198542Z,94,,,,3.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04TENJAC-JAC,Tennessee at Jacksonville Winner?,,100,2026-01-04T18:24:44.27412Z,90,,,,145.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04GBMIN-MIN,Green Bay at Minnesota Winner?,,100,2026-01-04T19:09:26.671193Z,91,,,,96.5,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04SEASF-SEA,Seattle at San Francisco Winner?,,100,2026-01-04T03:30:43.569702Z,97,,,,19.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-26JAN04CARTB-TB,Carolina at Tampa Bay Winner?,,100,2026-01-04T00:17:04.814446Z,95,,,,7.7,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC29LAATL-ATL,Los Angeles R at Atlanta Winner?,,100,2025-12-30T04:09:01.009398Z,94,,,,1.4,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC28CHISF-SF,Chicago at San Francisco Winner?,,100,2025-12-29T04:33:41.95049Z,99,,,,27.2,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC28PHIBUF-PHI,Philadelphia at Buffalo Winner?,,100,2025-12-29T00:31:18.473167Z,99,,,,5.7,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC28NYGLV-NYG,New York G at Las Vegas Winner?,,100,2025-12-28T23:01:22.219404Z,97,,,,53.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC28NOTEN-NO,New Orleans at Tennessee Winner?,,100,2025-12-28T21:03:07.362495Z,96,,,,12.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC28JACIND-JAC,Jacksonville at Indianapolis Winner?,,100,2025-12-28T21:00:18.150489Z,96,,,,9.5,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC28TBMIA-MIA,Tampa Bay at Miami Winner?,,100,2025-12-28T20:28:54.775902Z,90,,,,32.1,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC28SEACAR-SEA,Seattle at Carolina Winner?,,100,2025-12-28T20:15:58.09526Z,91,,,,45.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC28ARICIN-CIN,Arizona at Cincinnati Winner?,,100,2025-12-28T18:26:48.283683Z,91,,,,148.8,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC28NENYJ-NE,New England at New York J Winner?,,100,2025-12-28T18:11:58.097391Z,92,,,,163.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC28PITCLE-CLE,Pittsburgh at Cleveland Winner?,,100,2025-12-28T20:47:23.465903Z,90,,,,8.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC27BALGB-BAL,Baltimore at Green Bay Winner?,,100,2025-12-28T03:41:04.986995Z,96,,,,24.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC27HOULAC-HOU,Houston at Los Angeles C Winner?,,100,2025-12-28T00:31:53.04043Z,99,,,,13.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC25DENKC-DEN,Denver at Kansas City Winner?,,100,2025-12-26T03:59:08.376993Z,91,,,,5.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC25DETMIN-MIN,Detroit at Minnesota Winner?,,100,2025-12-26T00:37:55.930868Z,99,,,,11.9,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC25DALWAS-DAL,Dallas at Washington Winner?,,100,2025-12-25T20:54:09.722547Z,90,,,,15.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC22SFIND-SF,San Francisco at Indianapolis Winner?,,100,2025-12-23T03:57:48.107574Z,96,,,,22.4,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC21NEBAL-NE,New England at Baltimore Winner?,,100,2025-12-22T04:25:11.195833Z,99,,,,5.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC21PITDET-DET,Pittsburgh at Detroit Winner?,,0,2025-12-22T00:50:32.463907Z,91,,,,4.2,,WRONG,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC21LVHOU-HOU,Las Vegas at Houston Winner?,,100,2025-12-22T00:10:56.336019Z,90,,,,30.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC21JACDEN-JAC,Jacksonville at Denver Winner?,,100,2025-12-21T23:59:14.091443Z,96,,,,26.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC21ATLARI-ATL,Atlanta at Arizona Winner?,,100,2025-12-22T00:13:23.138901Z,90,,,,6.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC21NYJNO-NO,New York J at New Orleans Winner?,,100,2025-12-21T20:09:37.404983Z,90,,,,55.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC21KCTEN-TEN,Kansas City at Tennessee Winner?,,100,2025-12-21T19:57:31.056611Z,90,,,,63.7,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC21LACDAL-LAC,Los Angeles C at Dallas Winner?,,100,2025-12-21T20:33:54.188226Z,92,,,,27.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC21TBCAR-CAR,Tampa Bay at Carolina Winner?,,100,2025-12-21T20:57:26.424222Z,90,,,,3.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC21MINNYG-MIN,Minnesota at New York G Winner?,,100,2025-12-21T20:54:27.475844Z,93,,,,6.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC21CINMIA-CIN,Cincinnati at Miami Winner?,,100,2025-12-21T19:52:05.500251Z,90,,,,63.2,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC21BUFCLE-BUF,Buffalo at Cleveland Winner?,,100,2025-12-21T20:48:14.116092Z,97,,,,7.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC20GBCHI-CHI,Green Bay at Chicago Winner?,,100,2025-12-21T04:29:35.808557Z,99,,,,0.7,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC20PHIWAS-PHI,Philadelphia at Washington Winner?,,100,2025-12-21T00:35:26.996234Z,96,,,,34.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC18LASEA-SEA,Los Angeles R at Seattle Winner?,,100,2025-12-19T04:53:19.973993Z,99,,,,3.9,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC15MIAPIT-PIT,Miami at Pittsburgh Winner?,,100,2025-12-16T03:16:22.407164Z,98,,,,58.4,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14MINDAL-MIN,Minnesota at Dallas Winner?,,100,2025-12-15T04:19:54.031291Z,97,,,,10.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14GBDEN-DEN,Green Bay at Denver Winner?,,100,2025-12-15T00:38:39.981064Z,94,,,,6.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14DETLA-LA,Detroit at Los Angeles R Winner?,,100,2025-12-15T00:18:43.456481Z,96,,,,21.9,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14TENSF-SF,Tennessee at San Francisco Winner?,,100,2025-12-14T22:12:31.742793Z,93,,,,142.5,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14CARNO-NO,Carolina at New Orleans Winner?,,100,2025-12-15T00:25:58.175568Z,91,,,,9.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14INDSEA-SEA,Indianapolis at Seattle Winner?,,100,2025-12-15T00:19:50.114505Z,94,,,,4.5,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14LACKC-LAC,Los Angeles C at Kansas City Winner?,,100,2025-12-14T21:13:53.053483Z,99,,,,1.7,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14WASNYG-WAS,Washington at New York G Winner?,,100,2025-12-14T20:33:36.103887Z,94,,,,42.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14ARIHOU-HOU,Arizona at Houston Winner?,,100,2025-12-14T18:31:03.393778Z,98,,,,160.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14CLECHI-CHI,Cleveland at Chicago Winner?,,100,2025-12-14T18:37:11.746987Z,90,,,,154.2,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14NYJJAC-JAC,New York J at Jacksonville Winner?,,100,2025-12-14T18:20:53.245797Z,96,,,,170.5,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14BUFNE-BUF,Buffalo at New England Winner?,,100,2025-12-14T20:59:54.068599Z,91,,,,5.9,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14BALCIN-BAL,Baltimore at Cincinnati Winner?,,100,2025-12-14T19:48:31.289004Z,90,,,,67.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC14LVPHI-PHI,Las Vegas at Philadelphia Winner?,,100,2025-12-14T18:09:11.008977Z,92,,,,146.4,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC11ATLTB-ATL,Atlanta at Tampa Bay Winner?,,100,2025-12-12T04:36:37.811244Z,99,,,,19.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC08PHILAC-LAC,Philadelphia at Los Angeles C Winner?,,100,2025-12-09T04:48:25.328098Z,99,,,,1.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC07HOUKC-HOU,Houston at Kansas City Winner?,,100,2025-12-08T04:24:00.897564Z,98,,,,10.8,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC07CHIGB-GB,Chicago at Green Bay Winner?,,100,2025-12-08T00:21:49.388762Z,90,,,,3.1,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC07LAARI-LA,Los Angeles R at Arizona Winner?,,100,2025-12-07T22:25:37.798444Z,90,,,,119.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC07DENLV-DEN,Denver at Las Vegas Winner?,,100,2025-12-07T23:00:47.500697Z,95,,,,60.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC07TENCLE-TEN,Tennessee at Cleveland Winner?,,100,2025-12-07T21:19:05.135726Z,92,,,,30.1,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC07PITBAL-PIT,Pittsburgh at Baltimore Winner?,,100,2025-12-07T21:23:22.041922Z,90,,,,1.9,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC07INDJAC-JAC,Indianapolis at Jacksonville Winner?,,100,2025-12-07T19:25:52.443974Z,91,,,,109.5,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC07CINBUF-BUF,Cincinnati at Buffalo Winner?,,100,2025-12-07T21:01:15.650715Z,96,,,,9.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC07MIANYJ-MIA,Miami at New York J Winner?,,100,2025-12-07T18:35:09.022121Z,94,,,,155.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC07NOTB-NO,New Orleans at Tampa Bay Winner?,,100,2025-12-07T21:04:18.560231Z,97,,,,5.8,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC07SEAATL-SEA,Seattle at Atlanta Winner?,,100,2025-12-07T19:53:33.573084Z,94,,,,66.5,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC07WASMIN-MIN,Washington at Minnesota Winner?,,100,2025-12-07T19:34:38.134757Z,90,,,,71.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC04DALDET-DET,Dallas at Detroit Winner?,,100,2025-12-05T04:22:05.323398Z,92,,,,18.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25DEC01NYGNE-NE,New York G at New England Winner?,,100,2025-12-02T03:01:25.363428Z,99,,,,68.4,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25NOV30DENWAS-DEN,Denver at Washington Winner?,,100,2025-12-01T05:01:03.562219Z,99,,,,1.9,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25NOV30BUFPIT-BUF,Buffalo at Pittsburgh Winner?,,100,2025-11-30T23:47:22.445292Z,99,,,,32.5,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25NOV30LVLAC-LAC,Las Vegas at Los Angeles C Winner?,,100,2025-11-30T23:22:01.045187Z,96,,,,52.8,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25NOV30MINSEA-SEA,Minnesota at Seattle Winner?,,100,2025-11-30T22:17:14.091343Z,96,,,,97.3,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25NOV30ATLNYJ-NYJ,Atlanta at New York J Winner?,,100,2025-11-30T21:11:22.339628Z,99,,,,3.9,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25NOV30NOMIA-MIA,New Orleans at Miami Winner?,,100,2025-11-30T21:05:20.06786Z,98,,,,4.9,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25NOV30HOUIND-HOU,Houston at Indianapolis Winner?,,100,2025-11-30T20:54:11.294616Z,90,,,,10.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25NOV30ARITB-TB,Arizona at Tampa Bay Winner?,,100,2025-11-30T20:49:15.4083Z,90,,,,5.8,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25NOV30SFCLE-SF,San Francisco at Cleveland Winner?,,100,2025-11-30T20:12:59.837026Z,95,,,,42.0,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25NOV30LACAR-CAR,Los Angeles R at Carolina Winner?,,100,2025-11-30T20:41:36.429973Z,99,,,,8.6,,CORRECT,
Sports,KXNFLGAME,NFL,KXNFLGAME-25NOV28CHIPHI-CHI,Chicago at Philadelphia Winner?,,100,2025-11-28T22:49:08.750756Z,99,,,,15.7,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB05LAVGK-VGK,Los Angeles at Vegas Winner?,,100,2026-02-06T04:04:10.127635Z,95,,,,116.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB05FLATB-TB,Florida at Tampa Bay Winner?,,100,2026-02-06T01:13:49.792739Z,90,,,,211.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB05NSHWSH-WSH,Nashville at Washington Winner?,,100,2026-02-06T01:11:55.800847Z,90,,,,132.7,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB05PITBUF-PIT,Pittsburgh at Buffalo Winner?,,100,2026-02-06T01:51:44.551806Z,90,,,,88.9,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB05CARNYR-CAR,Carolina at New York R Winner?,,100,2026-02-06T02:11:43.472386Z,91,,,,58.9,,CORRECT,
