timestamp,event_id,market_id,question,league,outcome_name,implied_prob,best_bid,best_ask,last_trade_price,clob_buy_price,token_id,game_start_time
2026-02-24T09:08:47.131232+00:00,205363,1424300,Total Kills Over/Under 35.5 in Game 1?,league-of-legends,Over,0.0005,,0.001,,,94257756590121130054961292244056706853068983562849820513278397209970339888259,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424300,Total Kills Over/Under 35.5 in Game 1?,league-of-legends,Under,0.9995,,0.001,,0.999,71279718556815386551675048711749854837961168368581789811230764025396795732142,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424852,Total Kills Over/Under 42.5 in Game 3?,league-of-legends,Over,0.0005,,0.001,,,80090656744644405095593455273207680188165144948605535706312561267438507222472,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424852,Total Kills Over/Under 42.5 in Game 3?,league-of-legends,Under,0.9995,,0.001,,0.999,115677410214922506487023688779264215600381201951336901168493000582697042549597,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424853,Total Kills Over/Under 41.5 in Game 3?,league-of-legends,Over,0.0005,,0.001,,,98342413351479264911424749635653642179045763023369791392335838957793021830470,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424853,Total Kills Over/Under 41.5 in Game 3?,league-of-legends,Under,0.9995,,0.001,,0.999,1485227512083859463629031459695540523242747471341968157074035573234032429653,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424305,Total Kills Over/Under 41.5 in Game 1?,league-of-legends,Over,0.0005,,0.001,0.95,,95296661130022272488729651434960957053981304542498373532170260117331053234221,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424305,Total Kills Over/Under 41.5 in Game 1?,league-of-legends,Under,0.9995,,0.001,0.95,0.999,52382856996233708394205242335816062253897970168024240888664488423077472603262,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424306,Total Kills Over/Under 40.5 in Game 1?,league-of-legends,Over,0.0005,,0.001,,,86454031373907882452188047137620826613937074195918436230156062284063103842137,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424306,Total Kills Over/Under 40.5 in Game 1?,league-of-legends,Under,0.9995,,0.001,,0.999,58182633411832860777998070784430568564600533395141741087072852455525565891512,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424307,Total Kills Over/Under 39.5 in Game 1?,league-of-legends,Over,0.0005,,0.001,,,105323884050939934407320974568406764292844509760572631621319805627442551963779,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424307,Total Kills Over/Under 39.5 in Game 1?,league-of-legends,Under,0.9995,,0.001,,0.999,18576770349684914231925316865115980557339555809708494552829186296146645582708,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424316,Game Handicap: TES (-2.5) vs JD Gaming (+2.5),league-of-legends,Top Esports,0.0005,,0.001,,,79406354682171845045425815356547781405063315661964061410563890509023007882715,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424316,Game Handicap: TES (-2.5) vs JD Gaming (+2.5),league-of-legends,JD Gaming,0.9995,,0.001,,0.999,38511848033582925682858593219660895938016994772010790490867367826007786545122,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424317,Total Kills Over/Under 43.5 in Game 1?,league-of-legends,Over,0.0005,,0.001,,,112855019799125601337727208531107355530032686858691721522057277409088947498815,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424317,Total Kills Over/Under 43.5 in Game 1?,league-of-legends,Under,0.9995,,0.001,,0.999,97123078590521868539382253028611692472130273232126749051092080778477241035718,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424318,Total Kills Over/Under 42.5 in Game 1?,league-of-legends,Over,0.0005,,0.001,,,50744571521923655837630332764070095162888512767497543024696832222482303024275,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424318,Total Kills Over/Under 42.5 in Game 1?,league-of-legends,Under,0.9995,,0.001,,0.999,83828643492763980080070520037378060664812868399011118849872191243367921868676,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424324,Game Handicap: TES (-1.5) vs JD Gaming (+1.5),league-of-legends,Top Esports,0.465,0.03,0.9,,,104435939322709675657014934233738621463541178523028001206885603542497093801954,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424324,Game Handicap: TES (-1.5) vs JD Gaming (+1.5),league-of-legends,JD Gaming,0.535,0.03,0.9,,0.13,95264804188383668211989927864805817911107874806093219786029356301044896456115,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424325,Total Kills Over/Under 44.5 in Game 1?,league-of-legends,Over,0.0005,,0.001,,,80092292010893072262805200216599685454372150764004306508940215726781412512725,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424325,Total Kills Over/Under 44.5 in Game 1?,league-of-legends,Under,0.9995,,0.001,,0.999,101789615795159059023820877283277042961671701266116099011509924982491801802576,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424882,Total Kills Over/Under 27.5 in Game 4?,league-of-legends,Over,0.5,0.01,0.99,,0.05,89421987414614820586246274979387978621146916593817729769090020424826527745336,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424882,Total Kills Over/Under 27.5 in Game 4?,league-of-legends,Under,0.5,0.01,0.99,,0.05,110219723859297094059674426540340467174946520016206166292290943077123635301123,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424883,Total Kills Over/Under 26.5 in Game 4?,league-of-legends,Over,0.52,0.05,0.99,0.98,0.05,59135743151930702437853155236176456572769095328846849519311518777320535674713,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424883,Total Kills Over/Under 26.5 in Game 4?,league-of-legends,Under,0.48,0.05,0.99,0.98,,103034141063737901309497161798572011692291392776293896136993446243260917987464,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424884,Total Kills Over/Under 33.5 in Game 4?,league-of-legends,Over,0.5,0.01,0.99,,0.05,3004521304851726845908491173863698304856348779522274142908443218655977327442,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424884,Total Kills Over/Under 33.5 in Game 4?,league-of-legends,Under,0.5,0.01,0.99,,0.05,34402773550886441398162561529752094265011574489294388887356102985433182218105,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424893,Total Kills Over/Under 34.5 in Game 4?,league-of-legends,Over,0.5,0.01,0.99,,0.02,57519452572692276580102425968495149500936292125669010590340208663991805211384,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424893,Total Kills Over/Under 34.5 in Game 4?,league-of-legends,Under,0.5,0.01,0.99,,0.02,16034191470939894649697996206613449340496129379212955132778062162510523741960,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424894,Total Kills Over/Under 36.5 in Game 4?,league-of-legends,Over,0.5,0.01,0.99,,0.05,9093743210501137786117946197586299127427615326399317151887661138392663919576,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424894,Total Kills Over/Under 36.5 in Game 4?,league-of-legends,Under,0.5,0.01,0.99,,0.05,114200766098928327876485175067502743948456062568053116626948802835432933347154,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424895,Total Kills Over/Under 38.5 in Game 4?,league-of-legends,Over,0.5,0.01,0.99,,0.02,1102910565264591614698645698562135861736391000677426824373557873318086051400,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424895,Total Kills Over/Under 38.5 in Game 4?,league-of-legends,Under,0.5,0.01,0.99,,0.02,72356813801426577596215071411909970132050039233906997689673753122038600964191,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424897,Total Kills Over/Under 37.5 in Game 4?,league-of-legends,Over,0.5,0.01,0.99,,0.05,99074892350016884124047395645745134280818805580139967541371759056668747451694,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424897,Total Kills Over/Under 37.5 in Game 4?,league-of-legends,Under,0.5,0.01,0.99,,0.05,44066618611225840514008831839011087277841510981083005060088456380865727796430,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424898,Total Kills Over/Under 35.5 in Game 4?,league-of-legends,Over,0.5,0.01,0.99,,0.05,43393827014820004719683459761770738726021273788317942913490413882906777550658,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424898,Total Kills Over/Under 35.5 in Game 4?,league-of-legends,Under,0.5,0.01,0.99,,0.05,59918246611805932550768391208516784894459678374801141967089433253002254491681,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424904,Total Kills Over/Under 39.5 in Game 4?,league-of-legends,Over,,0,1,0,,22520630899057705720855979982073754537110629851279019356409866910894700349559,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,205363,1424904,Total Kills Over/Under 39.5 in Game 4?,league-of-legends,Under,,0,1,0,,76941192993561868240651812236297834296150388644404529079028309506657186358825,2026-02-24 06:10:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377205,Game Handicap: LGD (-2.5) vs TC Grouping (+2.5),honor-of-kings,LGD NBW,0.505,0.02,0.99,,0.05,11311070119793028586776214337546095684550377467367153875175292143114953291406,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377205,Game Handicap: LGD (-2.5) vs TC Grouping (+2.5),honor-of-kings,TC Grouping,0.495,0.02,0.99,,,114117347313266968179667694629899219226449069516696083991746277921955684246054,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377196,Honor of Kings: LGD NBW vs TC Grouping (BO5) - King Pro League Stage 2 Group B,honor-of-kings,LGD NBW,0.505,0.02,0.99,0.86,0.04,109853001169463202563866220919961343188759478302270622913678663327938357645960,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377196,Honor of Kings: LGD NBW vs TC Grouping (BO5) - King Pro League Stage 2 Group B,honor-of-kings,TC Grouping,0.495,0.02,0.99,0.86,,55101752265174181283550747086871861388184180928187355150002221413052037104609,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377198,Honor of Kings: LGD NBW vs TC Grouping - Game 1 Winner,honor-of-kings,LGD NBW,0.5,0.01,0.99,,0.05,31258384948002658563735896300895247842978778367554047229792250119954374493291,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377198,Honor of Kings: LGD NBW vs TC Grouping - Game 1 Winner,honor-of-kings,TC Grouping,0.5,0.01,0.99,,0.05,31259522978105573037185552229935432605096578234462960251766360114170634969438,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377200,Honor of Kings: LGD NBW vs TC Grouping - Game 2 Winner,honor-of-kings,LGD NBW,0.505,0.02,0.99,,0.05,12626314859767609062749685823517857673103952963133249635244152655792662077567,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377200,Honor of Kings: LGD NBW vs TC Grouping - Game 2 Winner,honor-of-kings,TC Grouping,0.495,0.02,0.99,,,33111701006881922549396061150121889380664294039277492767429261101544024368242,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377201,Honor of Kings: LGD NBW vs TC Grouping - Game 3 Winner,honor-of-kings,LGD NBW,0.5,0.01,0.99,,0.05,71292700142194573731443797373595031254225567000760556560284552951317828616177,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377201,Honor of Kings: LGD NBW vs TC Grouping - Game 3 Winner,honor-of-kings,TC Grouping,0.5,0.01,0.99,,0.05,102681470278146509945980657613010648460362321816269591483746274069620144978627,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377202,Games Total: O/U 3.5,honor-of-kings,Over,0.505,0.02,0.99,,0.05,73473555490673088445969665228349462881689947483476622819989908435458384851470,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377202,Games Total: O/U 3.5,honor-of-kings,Under,0.495,0.02,0.99,,,88955135647204381687611660724056924309417969125982280518241206568790034951201,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377203,Games Total: O/U 4.5,honor-of-kings,Over,0.5,0.01,0.99,,0.03,87014856166250228784713477819688061670393207663622209261970911496819887334390,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377203,Games Total: O/U 4.5,honor-of-kings,Under,0.5,0.01,0.99,,0.03,26406069547923542597130350860031143010756475961698117210556085481623129686859,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377204,Game Handicap: LGD (-1.5) vs TC Grouping (+1.5),honor-of-kings,LGD NBW,0.505,0.02,0.99,,0.05,38721373945161219787097057486651494527103026368118156541319885726160854646422,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,209061,1377204,Game Handicap: LGD (-1.5) vs TC Grouping (+1.5),honor-of-kings,TC Grouping,0.495,0.02,0.99,,,68701110733633454674679265938725581696927540437047973346489987333613501739750,2026-02-24 09:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419417,Game Handicap: DNS.C (-1.5) vs DRX Challengers (+1.5),league-of-legends,DN SOOPers Challengers,0.7,0.45,0.95,0.95,0.45,103761150826719273233190628399149135000456390239582468388873522131024705201398,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419417,Game Handicap: DNS.C (-1.5) vs DRX Challengers (+1.5),league-of-legends,DRX Challengers,0.3,0.45,0.95,0.95,,69595968185953138534752873836225501939885683824085630142303754597784942546795,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419420,First Blood in Game 2?,league-of-legends,DN SOOPers Challengers,0.5,0.05,0.95,,0.05,40792418444472446803927353991324333610233268956018386317526583512524784372834,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419420,First Blood in Game 2?,league-of-legends,DRX Challengers,0.5,0.05,0.95,,0.05,61752104383309578099002631847339343151865076551334203622355678920476075755449,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419394,LoL: DN SOOPers Challengers vs DRX Challengers - Game 2 Winner,league-of-legends,DN SOOPers Challengers,0.665,0.66,0.67,0.67,0.63,44710733283655341970262089127544507580790276104847797756210092877119710497764,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419394,LoL: DN SOOPers Challengers vs DRX Challengers - Game 2 Winner,league-of-legends,DRX Challengers,0.335,0.66,0.67,0.67,,23571304310524927893250780249715463841588930359945115962787172141241358288529,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419423,First Blood in Game 3?,league-of-legends,DN SOOPers Challengers,0.5,0.05,0.95,,0.05,15559471507743662956261814466622900243235734805089400381852294834483149127924,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419423,First Blood in Game 3?,league-of-legends,DRX Challengers,0.5,0.05,0.95,,0.05,27840031478117808446442661127783650073752407630507849387291163893886558975176,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419407,Games Total: O/U 3.5,league-of-legends,Over,0.625,0.55,0.7,0.71,0.55,115473359041131480075475945253626283844314462917212559827858952011756261723601,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419407,Games Total: O/U 3.5,league-of-legends,Under,0.375,0.55,0.7,0.71,,90874025399243867242320722626054394209804621662224086328270368982579196649962,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419401,LoL: DN SOOPers Challengers vs DRX Challengers - Game 3 Winner,league-of-legends,DN SOOPers Challengers,0.585,0.52,0.65,0.63,0.59,7492446770246984085490624453170072597482058305357455010006895771759319044198,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419401,LoL: DN SOOPers Challengers vs DRX Challengers - Game 3 Winner,league-of-legends,DRX Challengers,0.415,0.52,0.65,0.63,,50742979334256349067007890481268449202015173078524551045389030010499721318491,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419412,Games Total: O/U 4.5,league-of-legends,Over,0.27,0.18,0.36,,,38577324035499805436279671265928119872990378732074042044433432044219968070481,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419412,Games Total: O/U 4.5,league-of-legends,Under,0.73,0.18,0.36,,0.57,91069929075742662452705949031302345046020275899074526709059403475908838785078,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419424,First Blood in Game 4?,league-of-legends,DN SOOPers Challengers,0.5,0.05,0.95,,0.05,26029972703165541651258344712294966830644166170725538990864466325424219795540,2026-02-24 08:00:00+00
2026-02-24T09:08:47.131232+00:00,225877,1419424,First Blood in Game 4?,league-of-legends,DRX Challengers,0.5,0.05,0.95,,0.05,88525420302887244435930785005284411425606000389746051410119743861228903296840,2026-02-24 08:00:00+00
